,home_team,away_team,home_shots_prop,away_shots_prop,home_corsi_prop,away_corsi_prop,home_fenwick_prop,away_fenwick_prop,home_penalties_prop,away_penalties_prop,home_hits_prop,away_hits_prop,home_takeaways_prop,away_takeaways_prop,game_end
606,Columbus Blue Jackets,Dallas Stars,0.4444444444444444,0.5396825396825397,0.5488721804511278,0.44360902255639095,0.49473684210526314,0.49473684210526314,0.0,0.5,0.7674418604651163,0.20930232558139536,0.5,0.4166666666666667,away win
607,Washington Capitals,Detroit Red Wings,0.6774193548387096,0.3064516129032258,0.6416666666666667,0.35,0.6741573033707865,0.3146067415730337,0.4444444444444444,0.4444444444444444,0.40476190476190477,0.5714285714285714,0.4782608695652174,0.4782608695652174,home win
608,Boston Bruins,Florida Panthers,0.3939393939393939,0.5909090909090909,0.4444444444444444,0.5470085470085471,0.4157303370786517,0.5730337078651685,0.4,0.5,0.375,0.5833333333333334,0.3684210526315789,0.5789473684210527,home win
609,Nashville Predators,Edmonton Oilers,0.5072463768115942,0.4782608695652174,0.5555555555555556,0.4358974358974359,0.5376344086021505,0.45161290322580644,0.5,0.3333333333333333,0.46511627906976744,0.5116279069767442,0.5789473684210527,0.3684210526315789,home win
610,Colorado Avalanche,New York Islanders,0.631578947368421,0.35526315789473684,0.5578231292517006,0.43537414965986393,0.6355140186915887,0.35514018691588783,0.25,0.5,0.5,0.48,0.5454545454545454,0.4090909090909091,home win
611,Vegas Golden Knights,Buffalo Sabres,0.6935483870967742,0.2903225806451613,0.559322033898305,0.4322033898305085,0.6063829787234043,0.3829787234042553,0.16666666666666666,0.6666666666666666,0.43333333333333335,0.5333333333333333,0.44,0.52,away win
612,Arizona Coyotes,Montréal Canadiens,0.5909090909090909,0.3939393939393939,0.5398230088495575,0.45132743362831856,0.5666666666666667,0.4222222222222222,0.4,0.4,0.5,0.475,0.5714285714285714,0.35714285714285715,away win
613,Vancouver Canucks,St. Louis Blues,0.5483870967741935,0.43548387096774194,0.5523809523809524,0.4380952380952381,0.5444444444444444,0.4444444444444444,0.4,0.5,0.5416666666666666,0.4375,0.6,0.2,away win
614,Philadelphia Flyers,Columbus Blue Jackets,0.5342465753424658,0.4520547945205479,0.5040650406504065,0.4878048780487805,0.5263157894736842,0.4631578947368421,0.3333333333333333,0.3333333333333333,0.5490196078431373,0.43137254901960786,0.4,0.5333333333333333,home win
615,Pittsburgh Penguins,New York Rangers,0.4528301886792453,0.5283018867924528,0.48598130841121495,0.5046728971962616,0.4189189189189189,0.5675675675675675,0.42857142857142855,0.42857142857142855,0.5423728813559322,0.4406779661016949,0.4,0.5333333333333333,home win
616,Carolina Hurricanes,New Jersey Devils,0.3389830508474576,0.6440677966101694,0.4090909090909091,0.5818181818181818,0.367816091954023,0.6206896551724138,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5333333333333333,0.5882352941176471,0.35294117647058826,home win
617,Toronto Maple Leafs,Tampa Bay Lightning,0.6666666666666666,0.31666666666666665,0.64,0.35,0.6172839506172839,0.37037037037037035,0.42857142857142855,0.42857142857142855,0.37037037037037035,0.6111111111111112,0.6153846153846154,0.3076923076923077,home win
618,Winnipeg Jets,Ottawa Senators,0.39344262295081966,0.5901639344262295,0.47413793103448276,0.5172413793103449,0.42857142857142855,0.5604395604395604,0.5,0.25,0.41818181818181815,0.5636363636363636,0.5625,0.375,home win
619,Seattle Kraken,St. Louis Blues,0.5689655172413793,0.41379310344827586,0.5645161290322581,0.4274193548387097,0.5319148936170213,0.4574468085106383,0.375,0.5,0.4722222222222222,0.5,0.6111111111111112,0.3333333333333333,home win
620,Los Angeles Kings,Anaheim Ducks,0.6119402985074627,0.373134328358209,0.5877862595419847,0.40458015267175573,0.6063829787234043,0.3829787234042553,0.46153846153846156,0.46153846153846156,0.4418604651162791,0.5348837209302325,0.2857142857142857,0.5714285714285714,home win
621,San Jose Sharks,Calgary Flames,0.40298507462686567,0.582089552238806,0.43902439024390244,0.5528455284552846,0.38636363636363635,0.6022727272727273,0.375,0.5,0.5526315789473685,0.42105263157894735,0.4117647058823529,0.5294117647058824,away win
622,Florida Panthers,New Jersey Devils,0.5142857142857142,0.4714285714285714,0.45588235294117646,0.5367647058823529,0.5204081632653061,0.46938775510204084,0.6363636363636364,0.2727272727272727,0.5142857142857142,0.45714285714285713,0.4,0.5333333333333333,away win
623,Detroit Red Wings,Tampa Bay Lightning,0.44285714285714284,0.5428571428571428,0.4778761061946903,0.5132743362831859,0.4444444444444444,0.5432098765432098,0.5384615384615384,0.38461538461538464,0.5,0.4722222222222222,0.5555555555555556,0.3333333333333333,home win
624,Colorado Avalanche,Montréal Canadiens,0.631578947368421,0.3508771929824561,0.5641025641025641,0.42735042735042733,0.6455696202531646,0.34177215189873417,0.25,0.5,0.5098039215686274,0.47058823529411764,0.5555555555555556,0.3888888888888889,home win
625,Chicago Blackhawks,Nashville Predators,0.5064935064935064,0.4805194805194805,0.5109489051094891,0.48175182481751827,0.4953271028037383,0.4953271028037383,0.3333333333333333,0.5,0.5625,0.4166666666666667,0.5,0.42857142857142855,away win
626,Dallas Stars,Edmonton Oilers,0.43548387096774194,0.5483870967741935,0.48695652173913045,0.5043478260869565,0.4659090909090909,0.5227272727272727,0.3333333333333333,0.5555555555555556,0.43137254901960786,0.5490196078431373,0.65,0.3,away win
627,Vegas Golden Knights,Arizona Coyotes,0.5862068965517241,0.39655172413793105,0.512396694214876,0.4793388429752066,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.5714285714285714,0.3617021276595745,0.6170212765957447,0.48148148148148145,0.48148148148148145,home win
628,Anaheim Ducks,Minnesota Wild,0.3384615384615385,0.6461538461538462,0.4344262295081967,0.5573770491803278,0.3645833333333333,0.625,0.6666666666666666,0.25,0.5,0.46875,0.3333333333333333,0.5555555555555556,away win
629,Toronto Maple Leafs,Philadelphia Flyers,0.6296296296296297,0.35185185185185186,0.6074766355140186,0.38317757009345793,0.6282051282051282,0.358974358974359,0.46153846153846156,0.46153846153846156,0.40350877192982454,0.5789473684210527,0.6875,0.25,home win
630,Pittsburgh Penguins,Carolina Hurricanes,0.421875,0.5625,0.532258064516129,0.4596774193548387,0.43956043956043955,0.5494505494505495,0.5454545454545454,0.36363636363636365,0.6333333333333333,0.35,0.5714285714285714,0.38095238095238093,away win
631,New York Rangers,New York Islanders,0.6415094339622641,0.33962264150943394,0.6074766355140186,0.38317757009345793,0.65,0.3375,0.2222222222222222,0.6666666666666666,0.38636363636363635,0.5909090909090909,0.6,0.3333333333333333,home win
632,Ottawa Senators,Washington Capitals,0.3787878787878788,0.6060606060606061,0.4015748031496063,0.5905511811023622,0.4069767441860465,0.5813953488372093,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.3111111111111111,0.8,0.1,away win
633,Boston Bruins,Winnipeg Jets,0.582089552238806,0.40298507462686567,0.559322033898305,0.4322033898305085,0.5656565656565656,0.42424242424242425,0.2857142857142857,0.5714285714285714,0.40816326530612246,0.5714285714285714,0.26666666666666666,0.6666666666666666,home win
634,Vancouver Canucks,Seattle Kraken,0.5,0.4875,0.5294117647058824,0.46405228758169936,0.5309734513274337,0.46017699115044247,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.3076923076923077,0.38461538461538464,0.5384615384615384,home win
635,Los Angeles Kings,Calgary Flames,0.5079365079365079,0.47619047619047616,0.5528455284552846,0.43902439024390244,0.5280898876404494,0.4606741573033708,0.375,0.5,0.4074074074074074,0.5740740740740741,0.2,0.6,home win
636,San Jose Sharks,Minnesota Wild,0.4807692307692308,0.5,0.4298245614035088,0.5614035087719298,0.4375,0.55,0.38461538461538464,0.5384615384615384,0.5,0.46875,0.5789473684210527,0.3684210526315789,home win
637,New Jersey Devils,Boston Bruins,0.625,0.359375,0.5203252032520326,0.4715447154471545,0.6282051282051282,0.358974358974359,0.25,0.5,0.48148148148148145,0.48148148148148145,0.5238095238095238,0.42857142857142855,away win
638,Carolina Hurricanes,Philadelphia Flyers,0.5362318840579711,0.4492753623188406,0.5166666666666667,0.475,0.5531914893617021,0.43617021276595747,0.2857142857142857,0.5714285714285714,0.3793103448275862,0.5862068965517241,0.4,0.56,home win
639,Washington Capitals,Winnipeg Jets,0.5,0.48148148148148145,0.5094339622641509,0.4811320754716981,0.5135135135135135,0.47297297297297297,0.2857142857142857,0.5714285714285714,0.3673469387755102,0.6122448979591837,0.4375,0.5,home win
640,New York Islanders,Florida Panthers,0.6417910447761194,0.34328358208955223,0.5923076923076923,0.4,0.648936170212766,0.3404255319148936,0.375,0.5625,0.5,0.46875,0.625,0.25,home win
641,Nashville Predators,Colorado Avalanche,0.45348837209302323,0.5348837209302325,0.4965034965034965,0.4965034965034965,0.45045045045045046,0.5405405405405406,0.5,0.375,0.5,0.48148148148148145,0.4583333333333333,0.5,away win
642,Dallas Stars,Montréal Canadiens,0.5901639344262295,0.39344262295081966,0.5267857142857143,0.4642857142857143,0.6097560975609756,0.3780487804878049,0.2222222222222222,0.6666666666666666,0.36363636363636365,0.6136363636363636,0.6,0.3333333333333333,home win
643,Chicago Blackhawks,Columbus Blue Jackets,0.5588235294117647,0.4264705882352941,0.525,0.4666666666666667,0.5161290322580645,0.4731182795698925,0.4444444444444444,0.5,0.5135135135135135,0.4594594594594595,0.625,0.25,home win
644,Edmonton Oilers,Vancouver Canucks,0.515625,0.46875,0.48412698412698413,0.5079365079365079,0.5,0.4888888888888889,0.3333333333333333,0.5,0.5283018867924528,0.4528301886792453,0.47058823529411764,0.47058823529411764,away win
645,Arizona Coyotes,Los Angeles Kings,0.4642857142857143,0.5178571428571429,0.44144144144144143,0.5495495495495496,0.46987951807228917,0.5180722891566265,0.3076923076923077,0.6153846153846154,0.6290322580645161,0.3548387096774194,0.5294117647058824,0.4117647058823529,home win
646,Vegas Golden Knights,St. Louis Blues,0.5294117647058824,0.45588235294117646,0.5126050420168067,0.4789915966386555,0.4943820224719101,0.4943820224719101,0.5,0.3333333333333333,0.48936170212765956,0.48936170212765956,0.6111111111111112,0.3611111111111111,home win
647,Anaheim Ducks,Calgary Flames,0.3333333333333333,0.6521739130434783,0.4,0.5925925925925926,0.36538461538461536,0.625,0.4166666666666667,0.5,0.44,0.52,0.4,0.5,away win
648,Ottawa Senators,Boston Bruins,0.39325842696629215,0.5955056179775281,0.4527027027027027,0.5405405405405406,0.39090909090909093,0.6,0.5,0.3333333333333333,0.6363636363636364,0.3484848484848485,0.75,0.125,home win
649,Carolina Hurricanes,Chicago Blackhawks,0.6621621621621622,0.32432432432432434,0.616,0.376,0.6458333333333334,0.34375,0.42857142857142855,0.42857142857142855,0.3111111111111111,0.6666666666666666,0.4666666666666667,0.4666666666666667,home win
650,New York Rangers,Washington Capitals,0.5079365079365079,0.47619047619047616,0.5309734513274337,0.46017699115044247,0.5978260869565217,0.391304347826087,0.3333333333333333,0.5555555555555556,0.47368421052631576,0.5,0.5789473684210527,0.3684210526315789,away win
651,New York Islanders,Pittsburgh Penguins,0.65625,0.328125,0.5968992248062015,0.3953488372093023,0.6526315789473685,0.3368421052631579,0.2,0.6,0.5263157894736842,0.4473684210526316,0.42857142857142855,0.5,home win
652,Nashville Predators,Dallas Stars,0.45161290322580644,0.532258064516129,0.4806201550387597,0.5116279069767442,0.44565217391304346,0.5434782608695652,0.6,0.3,0.6666666666666666,0.3148148148148148,0.45454545454545453,0.45454545454545453,away win
653,Winnipeg Jets,Minnesota Wild,0.5245901639344263,0.45901639344262296,0.4727272727272727,0.5181818181818182,0.4777777777777778,0.5111111111111111,0.3333333333333333,0.5,0.5892857142857143,0.39285714285714285,0.5714285714285714,0.35714285714285715,away win
654,St. Louis Blues,Toronto Maple Leafs,0.4722222222222222,0.5138888888888888,0.45161290322580644,0.5403225806451613,0.47,0.52,0.375,0.5,0.75,0.22916666666666666,0.4444444444444444,0.5,away win
655,Arizona Coyotes,Colorado Avalanche,0.5076923076923077,0.47692307692307695,0.5304347826086957,0.4608695652173913,0.4943820224719101,0.4943820224719101,0.2,0.6,0.44,0.54,0.6,0.3,home win
656,Calgary Flames,Edmonton Oilers,0.6714285714285714,0.3142857142857143,0.5806451612903226,0.4112903225806452,0.7096774193548387,0.27956989247311825,0.6,0.2,0.5882352941176471,0.38235294117647056,0.5806451612903226,0.3870967741935484,away win
657,Vancouver Canucks,San Jose Sharks,0.4807692307692308,0.5,0.5045045045045045,0.4864864864864865,0.47368421052631576,0.5131578947368421,0.5,0.25,0.6041666666666666,0.375,0.7692307692307693,0.15384615384615385,home win
658,Los Angeles Kings,Vegas Golden Knights,0.49019607843137253,0.49019607843137253,0.49056603773584906,0.5,0.4722222222222222,0.5138888888888888,0.5,0.3333333333333333,0.5,0.4772727272727273,0.5,0.3333333333333333,home win
659,Tampa Bay Lightning,Montréal Canadiens,0.5846153846153846,0.4,0.5943396226415094,0.39622641509433965,0.625,0.3625,0.6363636363636364,0.2727272727272727,0.5,0.4807692307692308,0.6153846153846154,0.34615384615384615,home win
660,New Jersey Devils,Boston Bruins,0.5254237288135594,0.4576271186440678,0.48,0.512,0.5360824742268041,0.4536082474226804,0.5,0.375,0.4411764705882353,0.5294117647058824,0.8181818181818182,0.13636363636363635,away win
661,Pittsburgh Penguins,Detroit Red Wings,0.3974358974358974,0.5897435897435898,0.48507462686567165,0.5074626865671642,0.45,0.54,0.5714285714285714,0.2857142857142857,0.45614035087719296,0.5263157894736842,0.47368421052631576,0.47368421052631576,away win
662,Seattle Kraken,Calgary Flames,0.40789473684210525,0.5789473684210527,0.4153846153846154,0.5769230769230769,0.4205607476635514,0.5700934579439252,0.6666666666666666,0.16666666666666666,0.5319148936170213,0.44680851063829785,0.631578947368421,0.3157894736842105,away win
663,Anaheim Ducks,Vegas Golden Knights,0.35365853658536583,0.6341463414634146,0.3972602739726027,0.5958904109589042,0.3611111111111111,0.6296296296296297,0.45454545454545453,0.45454545454545453,0.47368421052631576,0.5,0.4166666666666667,0.5,home win
664,Buffalo Sabres,Detroit Red Wings,0.5223880597014925,0.4626865671641791,0.47706422018348627,0.5137614678899083,0.5232558139534884,0.46511627906976744,0.3333333333333333,0.5555555555555556,0.36,0.6,0.5714285714285714,0.35714285714285715,home win
665,Florida Panthers,Montréal Canadiens,0.5942028985507246,0.391304347826087,0.5614035087719298,0.4298245614035088,0.5977011494252874,0.39080459770114945,0.3684210526315789,0.5789473684210527,0.47058823529411764,0.5098039215686274,0.5555555555555556,0.3333333333333333,home win
666,Tampa Bay Lightning,New York Rangers,0.46938775510204084,0.5204081632653061,0.45664739884393063,0.5375722543352601,0.4626865671641791,0.5298507462686567,0.6,0.2,0.49382716049382713,0.49382716049382713,0.6153846153846154,0.3076923076923077,home win
667,Washington Capitals,Ottawa Senators,0.3333333333333333,0.6521739130434783,0.3821138211382114,0.6097560975609756,0.36082474226804123,0.6288659793814433,0.4,0.4,0.4931506849315068,0.4931506849315068,0.4,0.56,away win
668,New York Islanders,Columbus Blue Jackets,0.6206896551724138,0.3620689655172414,0.5826086956521739,0.40869565217391307,0.5930232558139535,0.3953488372093023,0.375,0.5,0.43333333333333335,0.5333333333333333,0.5,0.42857142857142855,home win
669,St. Louis Blues,Chicago Blackhawks,0.5576923076923077,0.4230769230769231,0.5617977528089888,0.42696629213483145,0.5606060606060606,0.42424242424242425,0.3333333333333333,0.5,0.55,0.425,0.43478260869565216,0.5217391304347826,home win
670,Minnesota Wild,Dallas Stars,0.35294117647058826,0.6323529411764706,0.44696969696969696,0.5454545454545454,0.422680412371134,0.5670103092783505,0.5555555555555556,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.6153846153846154,0.3076923076923077,away win
671,Winnipeg Jets,Vancouver Canucks,0.6290322580645161,0.3548387096774194,0.5798319327731093,0.4117647058823529,0.6292134831460674,0.3595505617977528,0.3333333333333333,0.5555555555555556,0.46153846153846156,0.5128205128205128,0.5,0.375,home win
672,Colorado Avalanche,Los Angeles Kings,0.48333333333333334,0.5,0.41228070175438597,0.5789473684210527,0.4578313253012048,0.5301204819277109,0.4166666666666667,0.5,0.5,0.48,0.7272727272727273,0.22727272727272727,away win
673,Arizona Coyotes,Toronto Maple Leafs,0.4107142857142857,0.5714285714285714,0.46,0.53,0.3888888888888889,0.5972222222222222,0.4,0.5,0.5757575757575758,0.4090909090909091,0.5,0.4,home win
674,San Jose Sharks,Philadelphia Flyers,0.509090909090909,0.4727272727272727,0.5656565656565656,0.42424242424242425,0.5333333333333333,0.4533333333333333,0.2,0.6,0.48214285714285715,0.5,0.5,0.4666666666666667,away win
675,Anaheim Ducks,Nashville Predators,0.38028169014084506,0.6056338028169014,0.47761194029850745,0.5149253731343284,0.4351851851851852,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3684210526315789,0.6052631578947368,0.5,0.4166666666666667,away win
676,Pittsburgh Penguins,New Jersey Devils,0.48214285714285715,0.5,0.45045045045045046,0.5405405405405406,0.4691358024691358,0.5185185185185185,0.4,0.5333333333333333,0.5666666666666667,0.4166666666666667,0.5555555555555556,0.3888888888888889,away win
677,Carolina Hurricanes,Florida Panthers,0.6296296296296297,0.35185185185185186,0.5294117647058824,0.46078431372549017,0.5189873417721519,0.46835443037974683,0.5,0.42857142857142855,0.2702702702702703,0.7027027027027027,0.4666666666666667,0.4666666666666667,home win
678,Seattle Kraken,Edmonton Oilers,0.5352112676056338,0.4507042253521127,0.5503875968992248,0.4418604651162791,0.5824175824175825,0.4065934065934066,0.4,0.5,0.6744186046511628,0.3023255813953488,0.4666666666666667,0.5,away win
679,Boston Bruins,Buffalo Sabres,0.6060606060606061,0.3787878787878788,0.5636363636363636,0.42727272727272725,0.6172839506172839,0.37037037037037035,0.4166666666666667,0.5,0.5172413793103449,0.46551724137931033,0.6428571428571429,0.2857142857142857,away win
680,Columbus Blue Jackets,Chicago Blackhawks,0.5671641791044776,0.417910447761194,0.4649122807017544,0.5263157894736842,0.5217391304347826,0.4673913043478261,0.5555555555555556,0.3333333333333333,0.5,0.475,0.4166666666666667,0.5,home win
681,Vegas Golden Knights,Nashville Predators,0.45714285714285713,0.5285714285714286,0.47368421052631576,0.518796992481203,0.48936170212765956,0.5,0.4,0.5,0.5178571428571429,0.4642857142857143,0.6818181818181818,0.2727272727272727,home win
682,Los Angeles Kings,Philadelphia Flyers,0.5471698113207547,0.4339622641509434,0.48148148148148145,0.5092592592592593,0.5466666666666666,0.44,0.3333333333333333,0.5555555555555556,0.3389830508474576,0.6440677966101694,0.5,0.3333333333333333,away win
683,Washington Capitals,Montréal Canadiens,0.5405405405405406,0.44594594594594594,0.53125,0.4609375,0.5353535353535354,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.5106382978723404,0.46808510638297873,0.29411764705882354,0.6470588235294118,home win
684,Tampa Bay Lightning,Arizona Coyotes,0.5223880597014925,0.4626865671641791,0.5333333333333333,0.45714285714285713,0.5568181818181818,0.4318181818181818,0.2857142857142857,0.5714285714285714,0.5,0.48,0.42857142857142855,0.5,home win
685,St. Louis Blues,Minnesota Wild,0.484375,0.5,0.48031496062992124,0.5118110236220472,0.4838709677419355,0.5053763440860215,0.36363636363636365,0.5454545454545454,0.5,0.475,0.2,0.75,away win
686,Colorado Avalanche,Toronto Maple Leafs,0.45901639344262296,0.5245901639344263,0.4424778761061947,0.5486725663716814,0.5128205128205128,0.47435897435897434,0.5,0.375,0.6486486486486487,0.32432432432432434,0.42105263157894735,0.5263157894736842,away win
687,Detroit Red Wings,Ottawa Senators,0.5102040816326531,0.46938775510204084,0.5043478260869565,0.48695652173913045,0.4805194805194805,0.5064935064935064,0.375,0.5,0.49206349206349204,0.49206349206349204,0.4444444444444444,0.4444444444444444,home win
688,Dallas Stars,San Jose Sharks,0.49206349206349204,0.49206349206349204,0.4666666666666667,0.525,0.45348837209302323,0.5348837209302325,0.5,0.375,0.5333333333333333,0.45,0.4444444444444444,0.4444444444444444,home win
689,Calgary Flames,Vancouver Canucks,0.5454545454545454,0.43636363636363634,0.5520833333333334,0.4375,0.5512820512820513,0.4358974358974359,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.5428571428571428,0.42105263157894735,0.5263157894736842,home win
690,Edmonton Oilers,Winnipeg Jets,0.64,0.34,0.52,0.47,0.6164383561643836,0.3698630136986301,0.375,0.5,0.6,0.38333333333333336,0.6086956521739131,0.34782608695652173,away win
691,New Jersey Devils,Carolina Hurricanes,0.38271604938271603,0.6049382716049383,0.4642857142857143,0.5285714285714286,0.36792452830188677,0.6226415094339622,0.5,0.4,0.5217391304347826,0.43478260869565216,0.6666666666666666,0.25,away win
692,Florida Panthers,New York Rangers,0.546875,0.4375,0.5495495495495496,0.44144144144144143,0.5662650602409639,0.42168674698795183,0.4444444444444444,0.4444444444444444,0.575,0.4,0.46153846153846156,0.46153846153846156,away win
693,Chicago Blackhawks,San Jose Sharks,0.43137254901960786,0.5490196078431373,0.4954128440366973,0.4954128440366973,0.48717948717948717,0.5,0.42857142857142855,0.42857142857142855,0.5641025641025641,0.41025641025641024,0.7647058823529411,0.17647058823529413,away win
694,Ottawa Senators,Buffalo Sabres,0.4852941176470588,0.5,0.5,0.4918032786885246,0.44329896907216493,0.5463917525773195,0.6,0.2,0.6346153846153846,0.34615384615384615,0.5,0.375,home win
695,Seattle Kraken,New York Islanders,0.6363636363636364,0.34545454545454546,0.5148514851485149,0.4752475247524752,0.5405405405405406,0.44594594594594594,0.4,0.4,0.46153846153846156,0.5192307692307693,0.5217391304347826,0.43478260869565216,home win
696,Boston Bruins,Pittsburgh Penguins,0.5087719298245614,0.47368421052631576,0.4824561403508772,0.5087719298245614,0.48148148148148145,0.5061728395061729,0.42857142857142855,0.42857142857142855,0.6078431372549019,0.37254901960784315,0.2,0.7333333333333333,home win
697,Colorado Avalanche,Vegas Golden Knights,0.5,0.4827586206896552,0.46534653465346537,0.5247524752475248,0.4819277108433735,0.5060240963855421,0.2727272727272727,0.6363636363636364,0.5370370370370371,0.4444444444444444,0.3888888888888889,0.5555555555555556,away win
698,Anaheim Ducks,Philadelphia Flyers,0.4603174603174603,0.5238095238095238,0.5092592592592593,0.48148148148148145,0.5232558139534884,0.46511627906976744,0.25,0.625,0.47619047619047616,0.5,0.25,0.625,away win
699,Florida Panthers,Arizona Coyotes,0.5,0.4864864864864865,0.4957983193277311,0.4957983193277311,0.4791666666666667,0.5104166666666666,0.42857142857142855,0.42857142857142855,0.5576923076923077,0.4230769230769231,0.6,0.3,home win
700,Washington Capitals,Buffalo Sabres,0.5161290322580645,0.46774193548387094,0.5585585585585585,0.43243243243243246,0.5465116279069767,0.4418604651162791,0.6,0.2,0.639344262295082,0.3442622950819672,0.4,0.5,away win
701,New York Rangers,Carolina Hurricanes,0.5636363636363636,0.41818181818181815,0.5408163265306123,0.4489795918367347,0.547945205479452,0.4383561643835616,0.36363636363636365,0.5454545454545454,0.53125,0.4375,0.6,0.3,home win
702,Ottawa Senators,Columbus Blue Jackets,0.5964912280701754,0.38596491228070173,0.5688073394495413,0.42201834862385323,0.5844155844155844,0.4025974025974026,0.3,0.6,0.3888888888888889,0.5925925925925926,0.6818181818181818,0.2727272727272727,home win
703,Toronto Maple Leafs,St. Louis Blues,0.4307692307692308,0.5538461538461539,0.5,0.4921875,0.5052631578947369,0.4842105263157895,0.3333333333333333,0.5,0.2638888888888889,0.7222222222222222,0.6666666666666666,0.2777777777777778,away win
704,Winnipeg Jets,Calgary Flames,0.4098360655737705,0.5737704918032787,0.4596774193548387,0.532258064516129,0.45054945054945056,0.5384615384615384,0.3333333333333333,0.5555555555555556,0.4473684210526316,0.5263157894736842,0.5294117647058824,0.4117647058823529,home win
705,Nashville Predators,Montréal Canadiens,0.5483870967741935,0.43548387096774194,0.5634920634920635,0.42857142857142855,0.6105263157894737,0.37894736842105264,0.45454545454545453,0.45454545454545453,0.6122448979591837,0.3673469387755102,0.7,0.25,home win
706,Chicago Blackhawks,Tampa Bay Lightning,0.4642857142857143,0.5178571428571429,0.42105263157894735,0.5701754385964912,0.425,0.5625,0.4166666666666667,0.5,0.6,0.36666666666666664,0.6785714285714286,0.2857142857142857,away win
707,Edmonton Oilers,Seattle Kraken,0.5614035087719298,0.42105263157894735,0.5046728971962616,0.48598130841121495,0.5625,0.425,0.3333333333333333,0.5,0.44285714285714284,0.5428571428571428,0.5625,0.375,away win
708,Vancouver Canucks,New York Islanders,0.4642857142857143,0.5178571428571429,0.4368932038834951,0.5533980582524272,0.5121951219512195,0.47560975609756095,0.3333333333333333,0.5,0.41509433962264153,0.5660377358490566,0.75,0.125,away win
709,Los Angeles Kings,Dallas Stars,0.5303030303030303,0.45454545454545453,0.5158730158730159,0.47619047619047616,0.5106382978723404,0.4787234042553192,0.42857142857142855,0.42857142857142855,0.42028985507246375,0.5652173913043478,0.2,0.6,home win
710,Detroit Red Wings,New Jersey Devils,0.5409836065573771,0.4426229508196721,0.5607476635514018,0.42990654205607476,0.5802469135802469,0.4074074074074074,0.5,0.3333333333333333,0.5,0.4722222222222222,0.0,0.6666666666666666,away win
711,Minnesota Wild,Tampa Bay Lightning,0.4782608695652174,0.5072463768115942,0.4796747967479675,0.5121951219512195,0.4583333333333333,0.53125,0.45454545454545453,0.45454545454545453,0.525,0.45,0.7272727272727273,0.18181818181818182,home win
712,Anaheim Ducks,Dallas Stars,0.42857142857142855,0.5555555555555556,0.49230769230769234,0.5,0.42045454545454547,0.5681818181818182,0.6666666666666666,0.16666666666666666,0.48936170212765956,0.48936170212765956,0.4166666666666667,0.5,home win
713,Philadelphia Flyers,Arizona Coyotes,0.5862068965517241,0.39655172413793105,0.5779816513761468,0.41284403669724773,0.6233766233766234,0.36363636363636365,0.2,0.6,0.4375,0.5416666666666666,0.75,0.16666666666666666,home win
714,Montréal Canadiens,New York Rangers,0.36,0.62,0.4375,0.5535714285714286,0.41025641025641024,0.5769230769230769,0.5,0.3333333333333333,0.5384615384615384,0.4358974358974359,0.5714285714285714,0.35714285714285715,away win
715,Carolina Hurricanes,Nashville Predators,0.7204301075268817,0.26881720430107525,0.6387096774193548,0.3548387096774194,0.7058823529411765,0.2857142857142857,0.4,0.5,0.4864864864864865,0.4864864864864865,0.6,0.35,away win
716,Toronto Maple Leafs,Seattle Kraken,0.5,0.48148148148148145,0.5533980582524272,0.4368932038834951,0.5641025641025641,0.4230769230769231,0.2857142857142857,0.5714285714285714,0.45,0.5333333333333333,0.46153846153846156,0.5,away win
717,New Jersey Devils,St. Louis Blues,0.6610169491525424,0.3220338983050847,0.5752212389380531,0.415929203539823,0.6746987951807228,0.3132530120481928,0.2857142857142857,0.5714285714285714,0.26666666666666666,0.7,0.42105263157894735,0.5263157894736842,away win
718,Columbus Blue Jackets,Washington Capitals,0.4153846153846154,0.5692307692307692,0.4666666666666667,0.525,0.4222222222222222,0.5666666666666667,0.5,0.3333333333333333,0.45161290322580644,0.5161290322580645,0.125,0.75,away win
719,Edmonton Oilers,New York Islanders,0.6229508196721312,0.36065573770491804,0.5652173913043478,0.4260869565217391,0.6341463414634146,0.35365853658536583,0.375,0.5,0.35714285714285715,0.6285714285714286,0.3333333333333333,0.625,home win
720,Vancouver Canucks,Colorado Avalanche,0.5657894736842105,0.42105263157894735,0.5909090909090909,0.4015151515151515,0.5294117647058824,0.46078431372549017,0.35714285714285715,0.5714285714285714,0.5370370370370371,0.4444444444444444,0.5,0.3333333333333333,home win
721,Vegas Golden Knights,Pittsburgh Penguins,0.4305555555555556,0.5555555555555556,0.5,0.49230769230769234,0.4421052631578947,0.5473684210526316,0.6,0.2,0.4067796610169492,0.576271186440678,0.4482758620689655,0.5172413793103449,home win
722,Los Angeles Kings,Boston Bruins,0.5576923076923077,0.4230769230769231,0.5192307692307693,0.47115384615384615,0.5735294117647058,0.4117647058823529,0.4,0.4,0.43636363636363634,0.5454545454545454,0.5384615384615384,0.38461538461538464,away win
