,Unnamed: 0,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x,home_mean_y,away_mean_y,home_penalties,away_penalties,home_hits,away_hits,home_takeaways,away_takeaways
666,666,2022-12-30,2022020565,Tampa Bay Lightning,2,New York Rangers,1,20222023,Final,46,51,93,79,62,71,14.415730337078653,0.24390243902439024,1.5112359550561798,2.2378048780487805,3,1,40,40,8,4
667,667,2022-12-30,2022020566,Washington Capitals,3,Ottawa Senators,4,20222023,Final,23,45,75,47,35,61,-0.674074074074074,-6.346153846153847,-2.651851851851852,3.8525641025641026,2,2,36,36,10,14
668,668,2022-12-30,2022020567,New York Islanders,2,Columbus Blue Jackets,1,20222023,Final,36,21,47,67,51,34,7.8428571428571425,0.09433962264150944,-1.5,0.9622641509433962,3,4,13,16,7,6
669,669,2022-12-30,2022020568,St. Louis Blues,3,Chicago Blackhawks,1,20222023,Final,29,22,38,50,37,28,-16.123893805309734,-6.411764705882352,-0.5486725663716814,-0.38235294117647056,2,3,22,17,10,12
670,670,2022-12-30,2022020569,Minnesota Wild,1,Dallas Stars,4,20222023,Final,24,43,72,59,41,55,-7.775862068965517,6.583941605839415,-2.060344827586207,-1.0,5,3,21,11,8,4
671,671,2022-12-30,2022020570,Winnipeg Jets,4,Vancouver Canucks,2,20222023,Final,39,22,49,69,56,32,3.939393939393939,10.982300884955752,-1.5909090909090908,-0.9380530973451328,3,5,18,20,4,3
672,672,2022-12-30,2022020571,Colorado Avalanche,4,Los Angeles Kings,5,20222023,Final,29,30,66,47,38,44,-2.8492063492063493,-1.8308823529411764,-0.7142857142857143,-0.8235294117647058,5,6,25,24,16,5
673,673,2022-12-30,2022020572,Arizona Coyotes,6,Toronto Maple Leafs,3,20222023,Final,23,32,53,46,28,43,-16.406015037593985,-15.758064516129034,0.3308270676691729,1.2661290322580645,4,5,38,27,5,4
674,674,2022-12-30,2022020573,San Jose Sharks,3,Philadelphia Flyers,4,20222023,Final,28,26,42,56,40,34,7.9,-4.702479338842975,-2.0923076923076924,0.9669421487603306,1,3,27,28,15,14
675,675,2022-12-30,2022020574,Anaheim Ducks,1,Nashville Predators,6,20222023,Final,27,43,69,64,47,60,4.40650406504065,-5.62992125984252,-1.8617886178861789,-4.488188976377953,1,1,14,23,6,5
676,676,2022-12-31,2022020576,Pittsburgh Penguins,2,New Jersey Devils,4,20222023,Final,27,28,60,50,38,42,-1.455223880597015,-0.4558823529411765,0.48507462686567165,3.4191176470588234,6,8,34,25,10,7
677,677,2022-12-31,2022020575,Carolina Hurricanes,4,Florida Panthers,0,20222023,Final,34,19,47,54,41,37,-11.25,-9.915384615384617,4.3671875,3.2,7,6,10,26,7,7
678,678,2022-12-31,2022020577,Seattle Kraken,2,Edmonton Oilers,7,20222023,Final,38,32,57,71,53,37,-11.830188679245285,2.408333333333333,-2.4465408805031448,-3.05,4,5,29,13,14,15
679,679,2022-12-31,2022020578,Boston Bruins,3,Buffalo Sabres,4,20222023,Final,40,25,47,62,50,30,8.926666666666666,-3.7777777777777777,1.3066666666666666,1.4047619047619047,5,6,30,27,9,4
680,680,2022-12-31,2022020583,Columbus Blue Jackets,4,Chicago Blackhawks,1,20222023,Final,38,28,60,53,48,43,12.460176991150444,-5.8527131782945725,-1.0265486725663717,-0.5813953488372093,5,3,20,19,5,6
681,681,2022-12-31,2022020579,Vegas Golden Knights,5,Nashville Predators,4,20222023,Final,32,37,69,63,46,47,-9.296551724137933,2.4,1.6482758620689655,-2.8714285714285714,4,5,29,26,15,6
682,682,2022-12-31,2022020581,Los Angeles Kings,2,Philadelphia Flyers,4,20222023,Final,29,23,55,52,41,33,-8.245901639344263,-6.047999999999999,4.909836065573771,-1.664,3,5,20,38,3,2
683,683,2022-12-31,2022020580,Washington Capitals,9,Montréal Canadiens,2,20222023,Final,40,33,59,68,53,45,-6.971631205673759,-2.8814814814814813,-1.3191489361702127,2.6666666666666665,4,6,24,22,5,11
684,684,2022-12-31,2022020582,Tampa Bay Lightning,5,Arizona Coyotes,3,20222023,Final,35,31,48,56,49,38,9.488372093023257,0.8285714285714286,-4.503875968992248,-0.41904761904761906,2,4,25,24,6,7
685,685,2022-12-31,2022020589,St. Louis Blues,2,Minnesota Wild,5,20222023,Final,31,32,65,61,45,47,9.184615384615384,13.524193548387096,-0.5538461538461539,0.6290322580645161,4,6,20,19,4,15
686,686,2023-01-01,2022020585,Colorado Avalanche,2,Toronto Maple Leafs,6,20222023,Final,28,32,62,50,40,37,7.5982142857142865,-0.408,0.4375,2.832,4,3,24,12,8,10
687,687,2023-01-01,2022020584,Detroit Red Wings,4,Ottawa Senators,2,20222023,Final,25,23,56,58,37,39,-6.023809523809524,11.418032786885245,0.5634920634920635,-3.6721311475409837,3,4,31,31,4,4
688,688,2023-01-01,2022020586,Dallas Stars,5,San Jose Sharks,2,20222023,Final,31,31,63,56,39,46,5.635658914728682,8.3828125,0.8992248062015504,1.1328125,4,3,32,27,4,4
689,689,2023-01-01,2022020587,Calgary Flames,3,Vancouver Canucks,2,20222023,Final,30,24,42,53,43,34,-3.852941176470588,-3.9,1.9044117647058822,-0.6,4,2,15,19,8,10
690,690,2023-01-01,2022020588,Edmonton Oilers,1,Winnipeg Jets,2,20222023,Final,32,17,47,52,45,27,-2.3049645390070923,3.173553719008265,1.5673758865248226,0.30578512396694213,3,4,36,23,14,8
691,691,2023-01-01,2022020590,New Jersey Devils,4,Carolina Hurricanes,5,20222023,Final,31,49,74,65,39,66,-12.754966887417217,-2.82312925170068,0.41721854304635764,-1.3673469387755102,5,4,12,10,8,3
692,692,2023-01-01,2022020591,Florida Panthers,3,New York Rangers,5,20222023,Final,35,28,49,61,47,35,-6.6165413533834565,5.2019230769230775,-0.47368421052631576,0.36538461538461536,4,4,23,16,6,6
693,693,2023-01-02,2022020593,Chicago Blackhawks,2,San Jose Sharks,5,20222023,Final,22,28,54,54,38,39,3.630769230769231,5.047619047619048,-4.015384615384615,1.3047619047619048,3,3,22,16,13,3
694,694,2023-01-02,2022020592,Ottawa Senators,3,Buffalo Sabres,1,20222023,Final,33,34,60,61,43,53,-0.5970149253731343,-7.050847457627119,-1.126865671641791,2.8389830508474576,3,1,33,18,4,3
695,695,2023-01-02,2022020594,Seattle Kraken,4,New York Islanders,1,20222023,Final,35,19,48,52,40,33,3.4782608695652173,-9.214285714285714,3.0869565217391304,1.8095238095238095,2,2,24,27,12,10
696,696,2023-01-02,2022020595,Boston Bruins,2,Pittsburgh Penguins,1,20222023,Final,29,27,58,55,39,41,-15.406015037593985,7.956834532374102,-1.443609022556391,-2.597122302158273,3,3,31,19,3,11
697,697,2023-01-03,2022020596,Colorado Avalanche,2,Vegas Golden Knights,3,20222023,Final,29,28,53,47,40,42,-14.581967213114755,-21.648000000000003,0.9508196721311475,-3.48,3,7,29,24,7,10
698,698,2023-01-03,2022020597,Anaheim Ducks,1,Philadelphia Flyers,4,20222023,Final,29,33,52,55,45,40,-7.642857142857142,-11.269565217391305,-0.35714285714285715,0.5391304347826087,2,5,20,21,2,5
699,699,2023-01-04,2022020598,Florida Panthers,5,Arizona Coyotes,3,20222023,Final,37,36,59,59,46,49,13.64102564102564,14.692307692307693,-2.9935897435897436,-0.2692307692307692,3,3,29,22,6,3
700,700,2023-01-04,2022020599,Washington Capitals,4,Buffalo Sabres,5,20222023,Final,32,29,48,62,47,38,11.613496932515336,8.852941176470589,0.48466257668711654,0.35294117647058826,3,1,39,21,4,5
701,701,2023-01-04,2022020600,New York Rangers,5,Carolina Hurricanes,3,20222023,Final,31,23,44,53,40,32,-4.023809523809525,2.9611650485436893,-1.253968253968254,-0.6699029126213593,4,6,17,14,6,3
702,702,2023-01-04,2022020601,Ottawa Senators,4,Columbus Blue Jackets,0,20222023,Final,34,22,46,62,45,31,1.2620689655172417,-1.717557251908397,-1.7655172413793103,-0.9236641221374046,3,6,21,32,15,6
703,703,2023-01-04,2022020602,Toronto Maple Leafs,5,St. Louis Blues,6,20222023,Final,28,36,63,64,48,46,-9.318840579710145,-16.405228758169933,-0.6304347826086957,2.3333333333333335,2,3,19,52,12,5
704,704,2023-01-04,2022020603,Winnipeg Jets,3,Calgary Flames,2,20222023,Final,25,35,66,57,41,49,-11.169354838709678,14.652173913043477,0.5403225806451613,1.2463768115942029,3,5,17,20,9,7
705,705,2023-01-04,2022020604,Nashville Predators,6,Montréal Canadiens,3,20222023,Final,34,27,54,71,58,36,13.017964071856287,-2.455357142857143,0.11377245508982035,0.8125,5,5,30,18,14,5
706,706,2023-01-04,2022020605,Chicago Blackhawks,1,Tampa Bay Lightning,4,20222023,Final,26,29,65,48,34,45,-9.696969696969695,-4.409836065573772,3.1136363636363638,4.0,5,6,18,11,19,8
707,707,2023-01-04,2022020606,Edmonton Oilers,2,Seattle Kraken,5,20222023,Final,32,24,52,54,45,34,11.819444444444445,4.936507936507937,5.722222222222222,-1.4444444444444444,2,3,31,38,9,6
708,708,2023-01-04,2022020607,Vancouver Canucks,2,New York Islanders,6,20222023,Final,26,29,57,45,42,39,-13.564102564102564,-5.298245614035086,-1.5128205128205128,-0.37719298245614036,2,3,22,30,6,1
709,709,2023-01-04,2022020608,Los Angeles Kings,3,Dallas Stars,2,20222023,Final,35,30,60,65,48,45,-2.238805970149253,0.5757575757575758,1.3656716417910448,-1.9318181818181819,3,3,29,39,1,3
710,710,2023-01-05,2022020609,Detroit Red Wings,1,New Jersey Devils,5,20222023,Final,33,27,46,60,47,33,-8.573770491803277,-8.742268041237113,-2.8278688524590163,-1.5154639175257731,3,2,18,17,0,2
711,711,2023-01-05,2022020610,Minnesota Wild,5,Tampa Bay Lightning,1,20222023,Final,33,35,63,59,44,51,-7.416666666666668,-3.3937007874015754,-0.6416666666666667,-0.15748031496062992,5,5,21,18,8,2
712,712,2023-01-05,2022020611,Anaheim Ducks,2,Dallas Stars,0,20222023,Final,27,35,65,64,37,50,15.579365079365079,-0.7793103448275862,-1.9523809523809523,-0.903448275862069,4,1,23,23,5,6
713,713,2023-01-06,2022020612,Philadelphia Flyers,6,Arizona Coyotes,2,20222023,Final,34,23,45,63,48,28,0.5546875,1.7450980392156863,1.125,5.745098039215686,1,3,21,26,9,2
714,714,2023-01-06,2022020613,Montréal Canadiens,1,New York Rangers,4,20222023,Final,18,31,62,49,32,45,-0.5555555555555556,1.0413223140495869,1.0683760683760684,-1.71900826446281,3,2,21,17,8,5
715,715,2023-01-06,2022020614,Carolina Hurricanes,3,Nashville Predators,5,20222023,Final,67,25,55,99,84,34,-17.032258064516128,1.4576271186440677,0.6129032258064516,4.466101694915254,4,5,18,18,12,7
716,716,2023-01-06,2022020615,Toronto Maple Leafs,1,Seattle Kraken,5,20222023,Final,27,26,45,57,44,33,-7.467625899280575,-4.1951219512195115,-1.4532374100719425,-0.8130081300813008,2,4,27,32,12,13
717,717,2023-01-06,2022020616,New Jersey Devils,3,St. Louis Blues,5,20222023,Final,39,19,47,65,56,26,14.620967741935484,2.0970873786407767,2.725806451612903,-1.1650485436893203,2,4,8,21,8,10
718,718,2023-01-06,2022020617,Columbus Blue Jackets,2,Washington Capitals,6,20222023,Final,27,37,63,56,38,51,13.247422680412368,-3.904,-1.443298969072165,-0.904,3,2,14,16,1,6
719,719,2023-01-06,2022020618,Edmonton Oilers,4,New York Islanders,2,20222023,Final,38,22,49,65,52,29,14.321167883211679,8.897260273972602,2.7445255474452557,1.9589041095890412,3,4,25,44,8,15
720,720,2023-01-06,2022020619,Vancouver Canucks,4,Colorado Avalanche,2,20222023,Final,43,32,53,78,54,47,11.26543209876543,18.516393442622952,2.185185185185185,-3.442622950819672,5,8,29,24,3,2
721,721,2023-01-06,2022020620,Vegas Golden Knights,5,Pittsburgh Penguins,2,20222023,Final,31,40,64,65,42,52,-3.601398601398601,-4.3355704697986575,-0.7062937062937062,1.8389261744966443,3,1,24,34,13,15
722,722,2023-01-06,2022020621,Los Angeles Kings,2,Boston Bruins,5,20222023,Final,29,22,49,54,39,28,5.741666666666666,-0.1592920353982301,-2.591666666666667,-0.4690265486725664,2,2,24,30,7,5
723,723,2023-01-07,2022020622,Washington Capitals,2,Nashville Predators,3,20222023,Final,32,21,54,57,40,33,-13.842105263157894,-14.645669291338587,3.9398496240601504,5.05511811023622,2,3,32,28,10,3
724,724,2023-01-07,2022020623,Detroit Red Wings,2,Florida Panthers,3,20222023,Final,31,20,45,55,48,29,-10.05,-3.2127659574468086,1.4166666666666667,0.07446808510638298,2,5,20,20,1,1
725,725,2023-01-07,2022020624,Winnipeg Jets,4,Tampa Bay Lightning,2,20222023,Final,20,28,58,52,35,44,6.233870967741934,12.85,2.25,-2.3583333333333334,7,9,31,11,9,7
726,726,2023-01-07,2022020625,Chicago Blackhawks,2,Arizona Coyotes,0,20222023,Final,32,22,41,60,48,28,4.466165413533835,9.738636363636363,-1.8270676691729324,-4.295454545454546,1,2,21,19,12,6
727,727,2023-01-07,2022020626,Calgary Flames,4,New York Islanders,1,20222023,Final,21,25,48,45,37,29,-2.532710280373832,8.220588235294116,-1.3831775700934579,-5.007352941176471,1,2,19,31,6,11
728,728,2023-01-07,2022020627,Anaheim Ducks,5,San Jose Sharks,4,20222023,Final,29,41,74,62,53,57,14.23913043478261,0.09558823529411764,0.9710144927536232,-1.0735294117647058,3,4,18,21,7,6
729,729,2023-01-07,2022020628,New Jersey Devils,4,New York Rangers,3,20222023,Final,43,34,77,65,52,47,9.666666666666666,7.802816901408451,1.5158730158730158,4.76056338028169,2,4,21,19,3,1
730,730,2023-01-07,2022020629,Columbus Blue Jackets,4,Carolina Hurricanes,3,20222023,Final,23,45,65,41,29,60,8.676767676767676,-1.9040000000000001,2.1616161616161618,-3.184,7,6,27,12,1,5
731,731,2023-01-08,2022020630,Toronto Maple Leafs,4,Detroit Red Wings,1,20222023,Final,29,23,48,51,42,35,-1.062992125984252,0.0390625,-3.559055118110236,1.40625,4,5,21,38,8,6
732,732,2023-01-08,2022020631,Buffalo Sabres,6,Minnesota Wild,5,20222023,Final,37,44,69,52,48,53,-1.303030303030303,14.922480620155039,2.5454545454545454,0.35658914728682173,4,3,7,21,5,5
733,733,2023-01-08,2022020632,Ottawa Senators,4,Seattle Kraken,8,20222023,Final,23,24,50,47,36,31,13.76,9.395348837209305,-2.493333333333333,0.9844961240310077,1,3,46,32,7,7
734,734,2023-01-08,2022020633,Montréal Canadiens,5,St. Louis Blues,4,20222023,Final,27,22,43,50,37,33,13.106194690265484,12.192307692307693,0.2920353982300885,2.423076923076923,3,3,21,12,3,5
735,735,2023-01-08,2022020635,Vegas Golden Knights,1,Los Angeles Kings,5,20222023,Final,20,23,45,44,34,32,-4.789473684210527,-4.982905982905983,3.691729323308271,1.4102564102564104,1,3,44,23,15,8
736,736,2023-01-08,2022020634,Edmonton Oilers,2,Colorado Avalanche,3,20222023,Final,30,46,72,57,41,59,-11.568345323741006,-15.809859154929578,1.683453237410072,0.6901408450704225,5,6,24,21,7,4
737,737,2023-01-08,2022020636,San Jose Sharks,2,Boston Bruins,4,20222023,Final,30,29,60,59,44,40,10.67910447761194,6.201492537313433,-3.2313432835820897,-1.708955223880597,3,5,27,16,11,10
738,738,2023-01-08,2022020638,Winnipeg Jets,7,Vancouver Canucks,4,20222023,Final,27,38,60,42,34,47,-3.4347826086956523,3.84732824427481,0.1826086956521739,0.48091603053435117,3,0,23,33,6,6
739,739,2023-01-08,2022020637,Dallas Stars,5,Florida Panthers,1,20222023,Final,34,28,54,64,47,45,8.021428571428572,13.452991452991451,-2.9857142857142858,-2.9572649572649574,4,2,18,20,7,3
740,740,2023-01-08,2022020639,Washington Capitals,1,Columbus Blue Jackets,0,20222023,Final,19,38,66,58,32,51,-3.5703703703703704,4.771653543307087,-2.7777777777777777,2.0078740157480315,3,3,29,32,7,6
741,741,2023-01-09,2022020641,Arizona Coyotes,1,Pittsburgh Penguins,4,20222023,Final,24,28,53,52,35,40,-8.5,-9.25663716814159,-3.328125,-6.115044247787611,5,2,31,20,4,3
742,742,2023-01-09,2022020640,Chicago Blackhawks,4,Calgary Flames,3,20222023,Final,25,47,77,56,33,63,-3.6642335766423364,2.216216216216216,-6.109489051094891,-0.42567567567567566,5,3,22,21,9,7
743,743,2023-01-09,2022020642,Minnesota Wild,0,St. Louis Blues,3,20222023,Final,35,24,59,65,56,34,-13.915384615384614,-9.56637168141593,1.9230769230769231,-0.6017699115044248,3,3,23,19,7,5
744,744,2023-01-09,2022020643,Philadelphia Flyers,2,Toronto Maple Leafs,6,20222023,Final,36,35,62,69,56,45,-0.9668874172185432,7.17741935483871,-0.07947019867549669,3.7338709677419355,3,5,41,17,6,4
745,745,2023-01-09,2022020644,Anaheim Ducks,1,Boston Bruins,7,20222023,Final,29,42,77,49,40,55,-1.0517241379310345,-6.156462585034014,-0.8103448275862069,0.41496598639455784,3,3,21,18,7,12
746,746,2023-01-10,2022020990,Buffalo Sabres,0,Philadelphia Flyers,4,20222023,Final,28,38,59,54,40,51,0.5294117647058824,-1.5803571428571428,-1.2254901960784315,2.7857142857142856,4,2,8,16,4,4
747,747,2023-01-10,2022020645,Ottawa Senators,0,Nashville Predators,3,20222023,Final,38,36,70,58,51,48,14.847222222222221,7.578947368421053,-0.2222222222222222,-0.24812030075187969,7,7,21,23,8,1
748,748,2023-01-10,2022020646,Montréal Canadiens,0,Seattle Kraken,4,20222023,Final,21,41,71,49,32,51,8.495934959349594,7.983870967741934,-2.4146341463414633,5.185483870967742,7,3,25,15,0,1
749,749,2023-01-10,2022020647,Los Angeles Kings,6,Edmonton Oilers,3,20222023,Final,38,31,51,70,48,42,11.493506493506494,1.7054263565891472,2.188311688311688,0.40310077519379844,10,12,26,22,2,7
750,750,2023-01-11,2022020648,Tampa Bay Lightning,6,Columbus Blue Jackets,3,20222023,Final,46,24,55,71,55,42,8.708609271523178,-0.16666666666666666,-2.4503311258278146,-0.3253968253968254,2,5,25,41,9,5
751,751,2023-01-11,2022020649,New York Rangers,4,Minnesota Wild,3,20222023,Final,46,35,75,70,64,46,10.904761904761903,10.370629370629368,-1.1224489795918366,1.979020979020979,2,4,19,26,7,3
752,752,2023-01-11,2022020650,Carolina Hurricanes,3,New Jersey Devils,5,20222023,Final,28,23,61,65,55,33,1.8493150684931507,2.0859375,3.3493150684931505,0.890625,4,3,22,25,14,7
753,753,2023-01-11,2022020651,Buffalo Sabres,3,Seattle Kraken,4,20222023,Final,35,22,45,54,50,32,14.990825688073395,-2.8879310344827585,1.9541284403669725,4.517241379310345,2,5,16,21,4,8
754,754,2023-01-11,2022020652,Pittsburgh Penguins,5,Vancouver Canucks,4,20222023,Final,36,24,55,58,49,38,22.0774647887324,-3.111111111111111,-0.18309859154929578,0.5897435897435898,4,6,25,20,12,10
755,755,2023-01-11,2022020654,Detroit Red Wings,7,Winnipeg Jets,5,20222023,Final,23,37,73,56,33,62,13.930232558139535,9.804195804195805,-0.937984496124031,-0.2937062937062937,3,3,23,20,8,9
756,756,2023-01-11,2022020653,New York Islanders,1,Dallas Stars,2,20222023,Final,31,29,61,68,51,39,13.224489795918366,-4.666666666666667,-0.9931972789115646,-1.7333333333333334,1,3,26,15,10,3
757,757,2023-01-11,2022020655,St. Louis Blues,4,Calgary Flames,3,20222023,Final,27,31,51,47,36,47,10.0,-5.189655172413794,-3.5765765765765765,-0.6810344827586207,2,2,22,25,5,5
758,758,2023-01-11,2022020657,Arizona Coyotes,2,San Jose Sharks,4,20222023,Final,29,33,56,56,40,38,0.5571428571428572,-0.5827338129496403,1.1785714285714286,1.4316546762589928,3,5,31,25,9,12
759,759,2023-01-11,2022020656,Colorado Avalanche,4,Florida Panthers,5,20222023,Final,31,38,68,57,44,52,-17.80769230769231,2.3483870967741933,-2.1615384615384614,1.5548387096774194,5,6,22,29,4,8
760,760,2023-01-12,2022020659,Philadelphia Flyers,5,Washington Capitals,3,20222023,Final,36,29,44,67,51,37,-4.780141843971631,18.92436974789916,-1.049645390070922,3.168067226890756,1,6,29,28,5,4
761,761,2023-01-12,2022020658,Toronto Maple Leafs,2,Nashville Predators,1,20222023,Final,35,33,48,61,47,35,-10.323741007194243,5.348837209302325,-0.6690647482014388,0.10852713178294573,2,4,25,36,13,9
762,762,2023-01-12,2022020660,Anaheim Ducks,2,Edmonton Oilers,6,20222023,Final,23,53,73,51,35,65,-9.760683760683762,-9.94927536231884,0.8034188034188035,-1.818840579710145,3,3,23,15,6,8
763,763,2023-01-12,2022020661,Los Angeles Kings,4,San Jose Sharks,3,20222023,Final,37,30,61,76,51,48,-11.767605633802814,-4.985185185185184,0.9084507042253521,1.2,2,2,28,34,2,4
764,764,2023-01-13,2022020662,Columbus Blue Jackets,2,Carolina Hurricanes,6,20222023,Final,23,41,62,51,31,54,1.6923076923076923,-15.083333333333336,1.4700854700854702,-2.875,5,4,20,12,5,3
765,765,2023-01-13,2022020663,New York Rangers,2,Dallas Stars,1,20222023,Final,31,25,51,61,44,29,0.9076923076923076,-6.878504672897196,6.476923076923077,1.1495327102803738,1,4,14,16,8,5
766,766,2023-01-13,2022020664,Montréal Canadiens,4,Nashville Predators,3,20222023,Final,35,42,73,77,51,56,6.19871794871795,6.37956204379562,-1.0512820512820513,2.6861313868613137,6,6,23,29,5,0
767,767,2023-01-13,2022020665,Boston Bruins,0,Seattle Kraken,3,20222023,Final,27,31,56,52,41,37,3.654135338345865,4.815789473684211,1.4661654135338347,-3.2280701754385963,3,1,30,26,8,12
768,768,2023-01-13,2022020666,Detroit Red Wings,4,Toronto Maple Leafs,1,20222023,Final,23,33,52,43,32,42,-11.93939393939394,15.930693069306932,-2.727272727272727,-1.2178217821782178,3,5,15,18,6,0
769,769,2023-01-13,2022020667,Tampa Bay Lightning,5,Vancouver Canucks,4,20222023,Final,35,40,65,59,46,49,7.639705882352941,-0.6129032258064516,0.007352941176470588,1.1161290322580646,6,5,25,36,7,11
770,770,2023-01-13,2022020668,Buffalo Sabres,2,Winnipeg Jets,4,20222023,Final,41,27,55,63,54,32,4.963963963963964,8.48,1.7477477477477477,0.376,3,5,9,19,4,7
771,771,2023-01-13,2022020669,New York Islanders,1,Minnesota Wild,3,20222023,Final,20,36,67,50,33,49,9.89516129032258,-1.7272727272727273,-0.4838709677419355,-1.7575757575757576,6,4,19,19,4,5
772,772,2023-01-13,2022020670,St. Louis Blues,1,Calgary Flames,4,20222023,Final,26,40,61,52,38,53,10.34920634920635,-13.705426356589149,0.9365079365079365,-4.232558139534884,1,3,25,27,13,9
773,773,2023-01-13,2022020671,Chicago Blackhawks,3,Colorado Avalanche,2,20222023,Final,30,33,57,54,36,47,23.91111111111111,17.964601769911503,-0.2518518518518518,1.0707964601769913,4,3,31,18,8,6
774,774,2023-01-13,2022020672,Arizona Coyotes,3,Ottawa Senators,5,20222023,Final,29,47,86,56,43,64,-8.58,-1.5963855421686748,0.8066666666666666,1.0421686746987953,6,3,38,39,4,4
775,775,2023-01-13,2022020673,Vegas Golden Knights,4,Florida Panthers,2,20222023,Final,33,40,69,74,49,57,-5.775862068965517,9.702702702702704,-2.1551724137931036,-1.0810810810810811,6,4,36,33,14,6
776,776,2023-01-14,2022020674,Pittsburgh Penguins,1,Winnipeg Jets,4,20222023,Final,23,40,59,44,29,48,9.346774193548388,-1.3636363636363635,2.024193548387097,2.053030303030303,3,3,38,33,3,7
777,777,2023-01-14,2022020675,Anaheim Ducks,2,New Jersey Devils,6,20222023,Final,33,39,65,58,51,52,-11.1869918699187,-2.7007299270072997,-0.16260162601626016,-2.54014598540146,4,6,21,22,6,7
778,778,2023-01-14,2022020676,San Jose Sharks,1,Edmonton Oilers,7,20222023,Final,26,41,60,49,38,47,0.5785714285714286,3.8135593220338975,-2.2857142857142856,-1.2203389830508475,4,4,29,11,6,16
779,779,2023-01-14,2022020677,Dallas Stars,5,Calgary Flames,6,20222023,Final,34,36,63,66,49,51,-5.836601307189543,-0.2706766917293233,3.418300653594771,-0.8421052631578947,5,2,29,22,7,6
780,780,2023-01-15,2022020680,Colorado Avalanche,7,Ottawa Senators,0,20222023,Final,33,29,54,62,46,41,7.097744360902254,7.881355932203389,-0.21052631578947367,0.3644067796610169,5,4,20,16,12,5
781,781,2023-01-15,2022020678,Detroit Red Wings,3,Columbus Blue Jackets,4,20222023,Final,28,25,52,43,35,35,-2.2095238095238097,8.416666666666666,2.3047619047619046,-0.45,1,2,23,27,6,4
782,782,2023-01-15,2022020679,New York Islanders,2,Montréal Canadiens,1,20222023,Final,38,23,57,64,50,32,19.633093525179856,10.991666666666667,-0.1223021582733813,2.308333333333333,2,2,25,18,8,5
783,783,2023-01-15,2022020681,Washington Capitals,1,Philadelphia Flyers,3,20222023,Final,40,25,54,75,62,29,-6.9423076923076925,3.0,0.9358974358974359,0.8688524590163934,5,5,32,31,4,4
784,784,2023-01-15,2022020682,Carolina Hurricanes,2,Pittsburgh Penguins,1,20222023,Final,36,35,59,71,56,50,-11.221476510067117,19.597122302158272,-0.006711409395973154,0.2302158273381295,6,2,24,33,8,6
785,785,2023-01-15,2022020683,Boston Bruins,4,Toronto Maple Leafs,3,20222023,Final,34,21,49,70,46,33,4.482014388489208,2.340579710144928,-0.7769784172661871,-2.072463768115942,5,5,26,35,5,14
786,786,2023-01-15,2022020684,Florida Panthers,4,Vancouver Canucks,3,20222023,Final,35,38,59,58,47,48,0.7890625,-0.7540983606557377,-1.28125,2.057377049180328,6,4,18,18,7,4
787,787,2023-01-15,2022020685,Minnesota Wild,2,Arizona Coyotes,1,20222023,Final,27,28,45,54,38,38,-0.6984126984126984,2.7291666666666665,0.8571428571428571,1.0729166666666667,1,2,25,17,8,3
788,788,2023-01-15,2022020686,Nashville Predators,3,Buffalo Sabres,5,20222023,Final,41,33,68,61,51,50,-2.0270270270270268,-6.763358778625954,-0.9932432432432432,-0.5343511450381679,4,3,36,14,5,12
789,789,2023-01-15,2022020687,Chicago Blackhawks,5,Seattle Kraken,8,20222023,Final,27,30,47,50,40,42,-7.699248120300751,5.7767857142857135,-1.5488721804511278,-1.4553571428571428,1,2,26,17,15,9
790,790,2023-01-15,2022020688,St. Louis Blues,2,Tampa Bay Lightning,4,20222023,Final,25,30,56,53,34,44,-2.0689655172413794,-7.157894736842105,1.9913793103448276,0.5263157894736842,2,3,20,15,13,19
791,791,2023-01-15,2022020689,Vegas Golden Knights,3,Edmonton Oilers,4,20222023,Final,30,37,63,55,43,50,1.7847222222222223,8.093959731543624,0.5555555555555556,0.03355704697986577,1,2,36,30,17,11
792,792,2023-01-15,2022020690,Los Angeles Kings,2,New Jersey Devils,5,20222023,Final,37,28,52,71,52,39,-6.120567375886525,-9.007692307692308,-3.673758865248227,-0.23846153846153847,3,5,21,32,2,3
793,793,2023-01-15,2022020691,New York Rangers,1,Montréal Canadiens,2,20222023,Final,39,31,66,66,58,42,-7.522058823529411,1.6551724137931034,-0.13970588235294118,1.1551724137931034,2,2,24,14,9,9
794,794,2023-01-15,2022020692,Carolina Hurricanes,3,Vancouver Canucks,4,20222023,Final,33,35,59,65,54,42,-3.6595744680851054,2.1582733812949644,-1.2127659574468086,-0.8776978417266187,1,2,16,31,8,9
795,795,2023-01-16,2022020693,Winnipeg Jets,2,Arizona Coyotes,1,20222023,Final,24,21,49,48,39,39,-7.25,10.99,1.7777777777777777,-4.03,2,2,14,16,6,6
796,796,2023-01-16,2022020694,Buffalo Sabres,1,Florida Panthers,4,20222023,Final,29,34,57,53,39,41,17.378151260504197,5.515625,2.630252100840336,3.8984375,4,4,13,27,10,3
797,797,2023-01-16,2022020695,Boston Bruins,6,Philadelphia Flyers,0,20222023,Final,29,29,59,56,40,44,-10.522058823529411,-18.448,1.8014705882352942,4.928,9,6,12,21,2,5
