,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots
1067,2023-03-01,2022020960,Tampa Bay Lightning,1,Florida Panthers,4,20222023,Final,29,41
1068,2023-03-01,2022020958,Buffalo Sabres,3,Columbus Blue Jackets,5,20222023,Final,41,36
1069,2023-03-01,2022020961,Winnipeg Jets,5,Los Angeles Kings,6,20222023,Final,34,38
1070,2023-03-01,2022020962,Minnesota Wild,2,New York Islanders,1,20222023,Final,34,42
1071,2023-03-01,2022020963,Nashville Predators,1,Pittsburgh Penguins,3,20222023,Final,25,34
1072,2023-03-01,2022020964,St. Louis Blues,3,Seattle Kraken,5,20222023,Final,25,26
1073,2023-03-01,2022020965,Calgary Flames,3,Boston Bruins,4,20222023,Final,57,20
1074,2023-03-01,2022020966,Arizona Coyotes,4,Chicago Blackhawks,1,20222023,Final,33,24
1075,2023-03-01,2022020967,San Jose Sharks,1,Montréal Canadiens,3,20222023,Final,39,32
1076,2023-03-02,2022020968,Philadelphia Flyers,2,New York Rangers,3,20222023,Final,28,25
1077,2023-03-02,2022020969,Edmonton Oilers,5,Toronto Maple Leafs,2,20222023,Final,32,28
1078,2023-03-02,2022020970,Dallas Stars,4,Arizona Coyotes,2,20222023,Final,41,20
1079,2023-03-02,2022020971,Colorado Avalanche,5,New Jersey Devils,7,20222023,Final,31,29
1080,2023-03-02,2022020972,Vegas Golden Knights,3,Carolina Hurricanes,2,20222023,Final,20,26
1081,2023-03-02,2022020973,Anaheim Ducks,2,Washington Capitals,3,20222023,Final,23,39
1082,2023-03-03,2022020974,Boston Bruins,7,Buffalo Sabres,1,20222023,Final,42,27
1083,2023-03-03,2022020975,Florida Panthers,1,Nashville Predators,2,20222023,Final,31,23
1084,2023-03-03,2022020976,New York Rangers,3,Ottawa Senators,5,20222023,Final,32,34
1085,2023-03-03,2022020977,Tampa Bay Lightning,4,Pittsburgh Penguins,5,20222023,Final,31,32
1086,2023-03-03,2022020978,Detroit Red Wings,4,Seattle Kraken,5,20222023,Final,29,37
1087,2023-03-03,2022020979,Chicago Blackhawks,2,Dallas Stars,5,20222023,Final,21,36
1088,2023-03-03,2022020980,Calgary Flames,1,Toronto Maple Leafs,2,20222023,Final,26,34
1089,2023-03-03,2022020981,Vancouver Canucks,1,Minnesota Wild,2,20222023,Final,22,36
1090,2023-03-03,2022020982,Los Angeles Kings,3,Montréal Canadiens,2,20222023,Final,33,21
1091,2023-03-03,2022020983,San Jose Sharks,3,St. Louis Blues,6,20222023,Final,25,23
1092,2023-03-04,2022020984,Columbus Blue Jackets,2,Seattle Kraken,4,20222023,Final,23,35
1093,2023-03-04,2022020985,Edmonton Oilers,6,Winnipeg Jets,3,20222023,Final,33,28
1094,2023-03-04,2022020986,Arizona Coyotes,1,Carolina Hurricanes,6,20222023,Final,18,42
1095,2023-03-04,2022020987,Anaheim Ducks,3,Montréal Canadiens,2,20222023,Final,33,28
1096,2023-03-04,2022020988,Vegas Golden Knights,4,New Jersey Devils,3,20222023,Final,31,54
1097,2023-03-04,2022020536,Buffalo Sabres,5,Tampa Bay Lightning,3,20222023,Final,34,36
1098,2023-03-04,2022020989,New York Islanders,4,Detroit Red Wings,1,20222023,Final,36,23
1099,2023-03-04,2022020991,Boston Bruins,4,New York Rangers,2,20222023,Final,24,26
1100,2023-03-04,2022020997,Dallas Stars,7,Colorado Avalanche,3,20222023,Final,29,35
1101,2023-03-04,2022020993,San Jose Sharks,3,Washington Capitals,8,20222023,Final,41,30
1102,2023-03-04,2022020992,Florida Panthers,4,Pittsburgh Penguins,1,20222023,Final,42,32
1103,2023-03-05,2022020996,Vancouver Canucks,4,Toronto Maple Leafs,1,20222023,Final,24,37
1104,2023-03-05,2022020995,Winnipeg Jets,7,Edmonton Oilers,5,20222023,Final,39,35
1105,2023-03-05,2022020994,Ottawa Senators,5,Columbus Blue Jackets,2,20222023,Final,39,21
1106,2023-03-05,2022020998,Chicago Blackhawks,1,Nashville Predators,3,20222023,Final,28,25
1107,2023-03-05,2022020999,Calgary Flames,0,Minnesota Wild,3,20222023,Final,31,33
1108,2023-03-05,2022021000,Los Angeles Kings,4,St. Louis Blues,2,20222023,Final,38,26
1109,2023-03-05,2022021001,Carolina Hurricanes,6,Tampa Bay Lightning,0,20222023,Final,38,14
1110,2023-03-05,2022021003,Vegas Golden Knights,4,Montréal Canadiens,3,20222023,Final,28,28
1111,2023-03-05,2022021002,Philadelphia Flyers,3,Detroit Red Wings,1,20222023,Final,37,26
1112,2023-03-06,2022021004,Arizona Coyotes,4,New Jersey Devils,5,20222023,Final,29,40
1113,2023-03-06,2022021005,Colorado Avalanche,2,Seattle Kraken,3,20222023,Final,23,35
1114,2023-03-07,2022021007,Winnipeg Jets,2,San Jose Sharks,3,20222023,Final,38,24
1115,2023-03-07,2022021006,Buffalo Sabres,2,Edmonton Oilers,3,20222023,Final,39,37
1116,2023-03-07,2022021008,Dallas Stars,4,Calgary Flames,5,20222023,Final,33,38
1117,2023-03-07,2022021009,Chicago Blackhawks,5,Ottawa Senators,0,20222023,Final,21,35
1118,2023-03-07,2022021010,Vancouver Canucks,4,Nashville Predators,3,20222023,Final,32,34
1119,2023-03-07,2022021011,Los Angeles Kings,4,Washington Capitals,2,20222023,Final,41,22
1120,2023-03-08,2022021012,Montréal Canadiens,3,Carolina Hurricanes,4,20222023,Final,30,44
1121,2023-03-08,2022021013,Pittsburgh Penguins,5,Columbus Blue Jackets,4,20222023,Final,47,27
1122,2023-03-08,2022021014,Tampa Bay Lightning,5,Philadelphia Flyers,2,20222023,Final,39,35
1123,2023-03-08,2022021015,New Jersey Devils,3,Toronto Maple Leafs,4,20222023,Final,33,25
1124,2023-03-08,2022021016,Florida Panthers,2,Vegas Golden Knights,1,20222023,Final,34,23
1125,2023-03-08,2022021017,New York Islanders,3,Buffalo Sabres,2,20222023,Final,39,24
1126,2023-03-08,2022021018,Minnesota Wild,0,Calgary Flames,1,20222023,Final,42,30
1127,2023-03-08,2022021019,Colorado Avalanche,6,San Jose Sharks,0,20222023,Final,43,13
1128,2023-03-08,2022021020,Arizona Coyotes,6,St. Louis Blues,2,20222023,Final,27,42
1129,2023-03-08,2022021021,Seattle Kraken,5,Anaheim Ducks,2,20222023,Final,31,22
1130,2023-03-09,2022021023,Winnipeg Jets,2,Minnesota Wild,4,20222023,Final,48,23
1131,2023-03-09,2022021022,Detroit Red Wings,4,Chicago Blackhawks,3,20222023,Final,41,20
1132,2023-03-09,2022021024,Vancouver Canucks,3,Anaheim Ducks,2,20222023,Final,34,22
1133,2023-03-10,2022021025,Buffalo Sabres,4,Dallas Stars,10,20222023,Final,29,49
1134,2023-03-10,2022021027,Pittsburgh Penguins,3,New York Islanders,4,20222023,Final,36,28
1135,2023-03-10,2022021028,Montréal Canadiens,3,New York Rangers,4,20222023,Final,27,35
1136,2023-03-10,2022021029,Washington Capitals,2,New Jersey Devils,3,20222023,Final,24,43
1137,2023-03-10,2022021030,Carolina Hurricanes,1,Philadelphia Flyers,0,20222023,Final,29,19
1138,2023-03-10,2022021031,Tampa Bay Lightning,3,Vegas Golden Knights,4,20222023,Final,37,21
1139,2023-03-10,2022021026,Boston Bruins,2,Edmonton Oilers,3,20222023,Final,28,22
1140,2023-03-10,2022021032,St. Louis Blues,4,San Jose Sharks,2,20222023,Final,30,34
1141,2023-03-10,2022021033,Colorado Avalanche,2,Los Angeles Kings,5,20222023,Final,30,31
1142,2023-03-10,2022021034,Arizona Coyotes,4,Nashville Predators,1,20222023,Final,43,40
1143,2023-03-10,2022021035,Seattle Kraken,4,Ottawa Senators,5,20222023,Final,33,31
1144,2023-03-11,2022021036,Florida Panthers,4,Chicago Blackhawks,3,20222023,Final,43,24
1145,2023-03-11,2022021037,Calgary Flames,1,Anaheim Ducks,3,20222023,Final,37,18
1146,2023-03-11,2022021038,Boston Bruins,3,Detroit Red Wings,2,20222023,Final,38,31
1147,2023-03-11,2022021039,Pittsburgh Penguins,5,Philadelphia Flyers,1,20222023,Final,32,32
1148,2023-03-11,2022021040,Buffalo Sabres,1,New York Rangers,2,20222023,Final,33,26
1149,2023-03-11,2022021041,Colorado Avalanche,3,Arizona Coyotes,2,20222023,Final,44,20
1150,2023-03-12,2022021042,Tampa Bay Lightning,3,Chicago Blackhawks,1,20222023,Final,37,23
1151,2023-03-12,2022021043,Toronto Maple Leafs,7,Edmonton Oilers,4,20222023,Final,38,26
1152,2023-03-12,2022021044,Montréal Canadiens,1,New Jersey Devils,3,20222023,Final,24,37
1153,2023-03-12,2022021045,Columbus Blue Jackets,2,St. Louis Blues,5,20222023,Final,39,24
1154,2023-03-12,2022021046,Carolina Hurricanes,0,Vegas Golden Knights,4,20222023,Final,33,24
1155,2023-03-12,2022021047,Florida Panthers,4,Winnipeg Jets,5,20222023,Final,48,27
1156,2023-03-12,2022021048,New York Islanders,1,Washington Capitals,5,20222023,Final,19,27
1157,2023-03-12,2022021049,Seattle Kraken,3,Dallas Stars,4,20222023,Final,31,25
1158,2023-03-12,2022021050,Vancouver Canucks,5,Ottawa Senators,2,20222023,Final,30,20
1159,2023-03-12,2022021051,San Jose Sharks,2,Minnesota Wild,5,20222023,Final,37,29
1160,2023-03-12,2022021052,Los Angeles Kings,1,Nashville Predators,2,20222023,Final,30,32
1161,2023-03-12,2022021053,Detroit Red Wings,5,Boston Bruins,3,20222023,Final,26,33
1162,2023-03-12,2022021054,Pittsburgh Penguins,3,New York Rangers,2,20222023,Final,35,29
1163,2023-03-12,2022021056,St. Louis Blues,3,Vegas Golden Knights,5,20222023,Final,33,31
1164,2023-03-12,2022021055,New Jersey Devils,3,Carolina Hurricanes,0,20222023,Final,23,32
1165,2023-03-12,2022021057,Tampa Bay Lightning,2,Winnipeg Jets,3,20222023,Final,35,22
1166,2023-03-13,2022021059,Calgary Flames,5,Ottawa Senators,1,20222023,Final,39,31
1167,2023-03-13,2022021058,Arizona Coyotes,5,Minnesota Wild,4,20222023,Final,23,34
1168,2023-03-13,2022021060,Anaheim Ducks,4,Nashville Predators,5,20222023,Final,37,36
1169,2023-03-13,2022021061,Toronto Maple Leafs,3,Buffalo Sabres,4,20222023,Final,28,29
1170,2023-03-13,2022021062,Montréal Canadiens,4,Colorado Avalanche,8,20222023,Final,19,33
1171,2023-03-14,2022021063,Seattle Kraken,2,Dallas Stars,5,20222023,Final,28,32
1172,2023-03-14,2022021064,Pittsburgh Penguins,4,Montréal Canadiens,6,20222023,Final,43,22
1173,2023-03-14,2022021065,New Jersey Devils,1,Tampa Bay Lightning,4,20222023,Final,23,30
1174,2023-03-14,2022021066,Philadelphia Flyers,3,Vegas Golden Knights,5,20222023,Final,30,33
1175,2023-03-14,2022021067,New York Rangers,5,Washington Capitals,3,20222023,Final,36,31
1176,2023-03-14,2022021068,Carolina Hurricanes,5,Winnipeg Jets,3,20222023,Final,25,24
1177,2023-03-15,2022021069,Nashville Predators,2,Detroit Red Wings,1,20222023,Final,16,29
1178,2023-03-15,2022021070,Chicago Blackhawks,6,Boston Bruins,3,20222023,Final,29,42
1179,2023-03-15,2022021071,Edmonton Oilers,6,Ottawa Senators,3,20222023,Final,33,32
1180,2023-03-15,2022021072,Arizona Coyotes,4,Calgary Flames,3,20222023,Final,25,45
1181,2023-03-15,2022021073,Vancouver Canucks,5,Dallas Stars,2,20222023,Final,19,27
1182,2023-03-15,2022021074,San Jose Sharks,5,Columbus Blue Jackets,6,20222023,Final,32,48
1183,2023-03-15,2022021075,Los Angeles Kings,5,New York Islanders,2,20222023,Final,37,28
1184,2023-03-15,2022021076,Washington Capitals,5,Buffalo Sabres,4,20222023,Final,41,29
1185,2023-03-15,2022021077,Toronto Maple Leafs,1,Colorado Avalanche,2,20222023,Final,19,31
1186,2023-03-16,2022021078,St. Louis Blues,5,Minnesota Wild,8,20222023,Final,36,35
1187,2023-03-16,2022021079,Anaheim Ducks,3,New York Islanders,6,20222023,Final,23,33
1188,2023-03-16,2022021080,Ottawa Senators,4,Colorado Avalanche,5,20222023,Final,36,30
1189,2023-03-16,2022021081,Florida Panthers,9,Montréal Canadiens,5,20222023,Final,42,30
1190,2023-03-16,2022021082,New York Rangers,4,Pittsburgh Penguins,2,20222023,Final,35,32
1191,2023-03-16,2022021083,New Jersey Devils,3,Tampa Bay Lightning,4,20222023,Final,38,27
1192,2023-03-17,2022021084,Winnipeg Jets,0,Boston Bruins,3,20222023,Final,36,24
1193,2023-03-17,2022021085,Nashville Predators,1,Chicago Blackhawks,2,20222023,Final,36,21
1194,2023-03-17,2022021086,Edmonton Oilers,4,Dallas Stars,1,20222023,Final,30,26
1195,2023-03-17,2022021087,Vegas Golden Knights,2,Calgary Flames,7,20222023,Final,19,30
1196,2023-03-17,2022021088,Arizona Coyotes,3,Vancouver Canucks,2,20222023,Final,27,31
1197,2023-03-17,2022021089,Los Angeles Kings,4,Columbus Blue Jackets,1,20222023,Final,36,30
1198,2023-03-17,2022021090,San Jose Sharks,1,Seattle Kraken,2,20222023,Final,32,32
1199,2023-03-17,2022021091,Philadelphia Flyers,5,Buffalo Sabres,2,20222023,Final,22,38
1200,2023-03-17,2022021092,Toronto Maple Leafs,5,Carolina Hurricanes,2,20222023,Final,24,34
1201,2023-03-17,2022021093,Washington Capitals,2,St. Louis Blues,5,20222023,Final,34,22
1202,2023-03-18,2022021094,Anaheim Ducks,7,Columbus Blue Jackets,4,20222023,Final,38,42
1203,2023-03-18,2022021095,Detroit Red Wings,1,Colorado Avalanche,5,20222023,Final,34,23
1204,2023-03-18,2022021096,Minnesota Wild,2,Boston Bruins,5,20222023,Final,31,38
1205,2023-03-18,2022021097,Nashville Predators,2,Winnipeg Jets,3,20222023,Final,20,34
1206,2023-03-18,2022021098,Seattle Kraken,4,Edmonton Oilers,6,20222023,Final,37,23
1207,2023-03-18,2022021099,Philadelphia Flyers,4,Carolina Hurricanes,5,20222023,Final,33,34
1208,2023-03-18,2022021100,Florida Panthers,4,New Jersey Devils,2,20222023,Final,41,35
1209,2023-03-18,2022021101,Tampa Bay Lightning,5,Montréal Canadiens,3,20222023,Final,41,21
1210,2023-03-18,2022021102,Ottawa Senators,4,Toronto Maple Leafs,5,20222023,Final,61,38
1211,2023-03-19,2022021103,New York Rangers,6,Pittsburgh Penguins,0,20222023,Final,24,33
1212,2023-03-19,2022021105,Los Angeles Kings,2,Vancouver Canucks,3,20222023,Final,41,19
1213,2023-03-19,2022021104,Calgary Flames,5,Dallas Stars,6,20222023,Final,38,26
1214,2023-03-19,2022021106,Arizona Coyotes,4,Chicago Blackhawks,2,20222023,Final,21,34
1215,2023-03-19,2022021107,San Jose Sharks,1,New York Islanders,4,20222023,Final,30,33
1216,2023-03-19,2022021108,Buffalo Sabres,0,Boston Bruins,7,20222023,Final,26,25
1217,2023-03-19,2022021109,Minnesota Wild,5,Washington Capitals,3,20222023,Final,40,36
1218,2023-03-19,2022021110,Vegas Golden Knights,7,Columbus Blue Jackets,2,20222023,Final,41,37
1219,2023-03-19,2022021113,St. Louis Blues,3,Winnipeg Jets,0,20222023,Final,17,34
1220,2023-03-19,2022021111,New York Rangers,7,Nashville Predators,0,20222023,Final,34,22
1221,2023-03-19,2022021112,Tampa Bay Lightning,2,New Jersey Devils,5,20222023,Final,24,39
1222,2023-03-20,2022021114,Anaheim Ducks,1,Vancouver Canucks,2,20222023,Final,18,40
1223,2023-03-20,2022021115,Pittsburgh Penguins,1,Ottawa Senators,2,20222023,Final,49,21
1224,2023-03-20,2022021116,Detroit Red Wings,2,Florida Panthers,5,20222023,Final,22,25
1225,2023-03-21,2022021117,Colorado Avalanche,5,Chicago Blackhawks,0,20222023,Final,32,27
1226,2023-03-21,2022021118,Edmonton Oilers,5,San Jose Sharks,4,20222023,Final,52,32
1227,2023-03-21,2022021119,Los Angeles Kings,8,Calgary Flames,2,20222023,Final,39,18
1228,2023-03-21,2022021120,New York Rangers,2,Carolina Hurricanes,3,20222023,Final,31,39
1229,2023-03-21,2022021121,Washington Capitals,6,Columbus Blue Jackets,7,20222023,Final,37,39
1230,2023-03-21,2022021122,Philadelphia Flyers,6,Florida Panthers,3,20222023,Final,24,44
1231,2023-03-21,2022021123,New Jersey Devils,1,Minnesota Wild,2,20222023,Final,48,29
1232,2023-03-21,2022021124,Buffalo Sabres,3,Nashville Predators,7,20222023,Final,31,27
1233,2023-03-21,2022021125,Boston Bruins,2,Ottawa Senators,1,20222023,Final,35,41
1234,2023-03-21,2022021126,Montréal Canadiens,3,Tampa Bay Lightning,2,20222023,Final,20,33
1235,2023-03-21,2022021127,New York Islanders,7,Toronto Maple Leafs,2,20222023,Final,29,27
1236,2023-03-22,2022021128,Winnipeg Jets,2,Arizona Coyotes,1,20222023,Final,25,30
1237,2023-03-22,2022021129,St. Louis Blues,2,Detroit Red Wings,3,20222023,Final,24,33
1238,2023-03-22,2022021130,Dallas Stars,4,Seattle Kraken,5,20222023,Final,29,27
1239,2023-03-22,2022021131,Anaheim Ducks,1,Calgary Flames,5,20222023,Final,20,43
1240,2023-03-22,2022021132,Vancouver Canucks,3,Vegas Golden Knights,4,20222023,Final,34,27
1241,2023-03-23,2022021133,Colorado Avalanche,2,Pittsburgh Penguins,5,20222023,Final,30,45
1242,2023-03-23,2022021134,Edmonton Oilers,4,Arizona Coyotes,3,20222023,Final,31,17
1243,2023-03-23,2022021136,Philadelphia Flyers,5,Minnesota Wild,4,20222023,Final,37,26
1244,2023-03-23,2022021135,Washington Capitals,6,Chicago Blackhawks,1,20222023,Final,28,28
1245,2023-03-23,2022021137,Boston Bruins,4,Montréal Canadiens,2,20222023,Final,21,31
1246,2023-03-23,2022021138,Carolina Hurricanes,1,New York Rangers,2,20222023,Final,30,16
1247,2023-03-23,2022021139,Ottawa Senators,7,Tampa Bay Lightning,2,20222023,Final,35,29
1248,2023-03-23,2022021140,Florida Panthers,2,Toronto Maple Leafs,6,20222023,Final,35,27
1249,2023-03-23,2022021141,Detroit Red Wings,3,St. Louis Blues,4,20222023,Final,28,22
1250,2023-03-24,2022021142,Nashville Predators,2,Seattle Kraken,1,20222023,Final,27,29
1251,2023-03-24,2022021144,Calgary Flames,2,Vegas Golden Knights,3,20222023,Final,44,32
1252,2023-03-24,2022021143,Dallas Stars,3,Pittsburgh Penguins,2,20222023,Final,33,42
1253,2023-03-24,2022021145,Vancouver Canucks,7,San Jose Sharks,2,20222023,Final,21,19
1254,2023-03-24,2022021146,Anaheim Ducks,2,Winnipeg Jets,3,20222023,Final,20,33
1255,2023-03-24,2022021147,Columbus Blue Jackets,5,New York Islanders,4,20222023,Final,27,38
1256,2023-03-24,2022021148,Buffalo Sabres,5,New Jersey Devils,4,20222023,Final,26,31
1257,2023-03-25,2022021149,Colorado Avalanche,3,Arizona Coyotes,1,20222023,Final,30,18
1258,2023-03-25,2022021150,Philadelphia Flyers,3,Detroit Red Wings,0,20222023,Final,22,29
1259,2023-03-25,2022021151,Boston Bruins,2,Tampa Bay Lightning,1,20222023,Final,34,27
1260,2023-03-25,2022021152,Nashville Predators,2,Seattle Kraken,7,20222023,Final,16,39
1261,2023-03-25,2022021154,Los Angeles Kings,4,Winnipeg Jets,1,20222023,Final,29,26
1262,2023-03-25,2022021153,Calgary Flames,5,San Jose Sharks,3,20222023,Final,30,31
1263,2023-03-25,2022021155,Minnesota Wild,3,Chicago Blackhawks,1,20222023,Final,25,23
1264,2023-03-25,2022021156,Florida Panthers,3,New York Rangers,4,20222023,Final,34,42
1265,2023-03-25,2022021157,New York Islanders,0,Buffalo Sabres,2,20222023,Final,26,35
1266,2023-03-25,2022021161,Dallas Stars,1,Vancouver Canucks,3,20222023,Final,26,24
1267,2023-03-25,2022021158,Montréal Canadiens,8,Columbus Blue Jackets,2,20222023,Final,32,23
1268,2023-03-25,2022021159,New Jersey Devils,5,Ottawa Senators,3,20222023,Final,35,28
1269,2023-03-25,2022021160,Carolina Hurricanes,5,Toronto Maple Leafs,3,20222023,Final,28,44
1270,2023-03-26,2022021162,Pittsburgh Penguins,4,Washington Capitals,3,20222023,Final,40,34
1271,2023-03-26,2022021163,Edmonton Oilers,3,Vegas Golden Knights,4,20222023,Final,30,34
1272,2023-03-26,2022021164,Anaheim Ducks,3,St. Louis Blues,6,20222023,Final,25,36
1273,2023-03-26,2022021165,Arizona Coyotes,3,Colorado Avalanche,4,20222023,Final,35,37
1274,2023-03-26,2022021166,Carolina Hurricanes,3,Boston Bruins,4,20222023,Final,39,40
1275,2023-03-26,2022021167,Nashville Predators,2,Toronto Maple Leafs,3,20222023,Final,25,34
1276,2023-03-26,2022021168,Chicago Blackhawks,2,Vancouver Canucks,4,20222023,Final,31,31
1277,2023-03-27,2022021169,Los Angeles Kings,7,St. Louis Blues,6,20222023,Final,31,22
1278,2023-03-27,2022021170,Ottawa Senators,5,Florida Panthers,2,20222023,Final,27,34
1279,2023-03-27,2022021171,Buffalo Sabres,3,Montréal Canadiens,4,20222023,Final,38,46
1280,2023-03-27,2022021172,New York Islanders,5,New Jersey Devils,1,20222023,Final,36,31
1281,2023-03-28,2022021173,Minnesota Wild,5,Seattle Kraken,1,20222023,Final,20,36
1282,2023-03-28,2022021174,Anaheim Ducks,1,Colorado Avalanche,5,20222023,Final,30,44
1283,2023-03-28,2022021175,Arizona Coyotes,4,Edmonton Oilers,5,20222023,Final,33,29
1284,2023-03-28,2022021176,New York Rangers,6,Columbus Blue Jackets,2,20222023,Final,36,30
1285,2023-03-28,2022021177,Philadelphia Flyers,3,Montréal Canadiens,2,20222023,Final,27,29
1286,2023-03-28,2022021178,Boston Bruins,1,Nashville Predators,2,20222023,Final,36,23
1287,2023-03-28,2022021179,Carolina Hurricanes,0,Tampa Bay Lightning,4,20222023,Final,31,21
1288,2023-03-28,2022021180,Detroit Red Wings,7,Pittsburgh Penguins,4,20222023,Final,25,39
1289,2023-03-29,2022021181,St. Louis Blues,6,Vancouver Canucks,5,20222023,Final,31,37
1290,2023-03-29,2022021182,Chicago Blackhawks,1,Dallas Stars,4,20222023,Final,18,33
1291,2023-03-29,2022021183,Calgary Flames,2,Los Angeles Kings,1,20222023,Final,32,33
1292,2023-03-29,2022021184,Vegas Golden Knights,4,Edmonton Oilers,7,20222023,Final,22,39
1293,2023-03-29,2022021185,San Jose Sharks,3,Winnipeg Jets,0,20222023,Final,30,41
1294,2023-03-29,2022021186,Toronto Maple Leafs,2,Florida Panthers,3,20222023,Final,40,29
1295,2023-03-29,2022021187,Washington Capitals,1,New York Islanders,2,20222023,Final,29,31
1296,2023-03-30,2022021188,Colorado Avalanche,2,Minnesota Wild,4,20222023,Final,44,29
1297,2023-03-30,2022021189,Boston Bruins,2,Columbus Blue Jackets,1,20222023,Final,31,26
1298,2023-03-30,2022021190,Montréal Canadiens,2,Florida Panthers,5,20222023,Final,20,30
1299,2023-03-30,2022021191,New Jersey Devils,2,New York Rangers,1,20222023,Final,31,25
1300,2023-03-30,2022021192,Pittsburgh Penguins,2,Nashville Predators,0,20222023,Final,45,28
1301,2023-03-30,2022021193,Ottawa Senators,5,Philadelphia Flyers,4,20222023,Final,46,11
1302,2023-03-30,2022021194,Tampa Bay Lightning,5,Washington Capitals,1,20222023,Final,34,31
1303,2023-03-30,2022021195,Detroit Red Wings,3,Carolina Hurricanes,2,20222023,Final,22,33
1304,2023-03-31,2022021196,Chicago Blackhawks,3,St. Louis Blues,5,20222023,Final,33,29
1305,2023-03-31,2022021197,Edmonton Oilers,2,Los Angeles Kings,0,20222023,Final,37,43
1306,2023-03-31,2022021198,Seattle Kraken,4,Anaheim Ducks,1,20222023,Final,39,19
1307,2023-03-31,2022021199,San Jose Sharks,4,Vegas Golden Knights,3,20222023,Final,25,26
1308,2023-03-31,2022021200,Buffalo Sabres,3,New York Rangers,2,20222023,Final,34,33
1309,2023-04-01,2022021201,Winnipeg Jets,6,Detroit Red Wings,2,20222023,Final,29,25
1310,2023-04-01,2022021202,Vancouver Canucks,4,Calgary Flames,5,20222023,Final,20,41
1311,2023-04-01,2022021203,Arizona Coyotes,2,Dallas Stars,5,20222023,Final,18,31
1312,2023-04-01,2022021204,Nashville Predators,6,St. Louis Blues,1,20222023,Final,35,22
1313,2023-04-01,2022021205,Pittsburgh Penguins,3,Boston Bruins,4,20222023,Final,24,35
1314,2023-04-01,2022021206,Philadelphia Flyers,3,Buffalo Sabres,6,20222023,Final,42,29
1315,2023-04-01,2022021207,Montréal Canadiens,0,Carolina Hurricanes,3,20222023,Final,14,50
1316,2023-04-01,2022021208,Columbus Blue Jackets,0,Florida Panthers,7,20222023,Final,21,49
1317,2023-04-01,2022021209,Tampa Bay Lightning,5,New York Islanders,0,20222023,Final,32,38
1318,2023-04-01,2022021210,Ottawa Senators,0,Toronto Maple Leafs,3,20222023,Final,31,20
1319,2023-04-02,2022021211,Chicago Blackhawks,3,New Jersey Devils,6,20222023,Final,17,40
1320,2023-04-02,2022021212,Colorado Avalanche,5,Dallas Stars,2,20222023,Final,32,28
1321,2023-04-02,2022021214,Seattle Kraken,1,Los Angeles Kings,3,20222023,Final,26,19
1322,2023-04-02,2022021215,Vegas Golden Knights,4,Minnesota Wild,1,20222023,Final,43,30
1323,2023-04-02,2022021216,Arizona Coyotes,2,San Jose Sharks,7,20222023,Final,31,31
1324,2023-04-02,2022021213,Edmonton Oilers,6,Anaheim Ducks,0,20222023,Final,45,36
1325,2023-04-02,2022021217,Washington Capitals,2,New York Rangers,5,20222023,Final,28,34
1326,2023-04-02,2022021218,St. Louis Blues,3,Boston Bruins,4,20222023,Final,40,32
1327,2023-04-02,2022021219,Carolina Hurricanes,2,New York Islanders,1,20222023,Final,35,22
1328,2023-04-02,2022021220,Columbus Blue Jackets,4,Ottawa Senators,3,20222023,Final,22,27
1329,2023-04-02,2022021221,Pittsburgh Penguins,4,Philadelphia Flyers,2,20222023,Final,31,33
1330,2023-04-02,2022021223,Winnipeg Jets,6,New Jersey Devils,1,20222023,Final,27,32
1331,2023-04-02,2022021222,Toronto Maple Leafs,2,Detroit Red Wings,5,20222023,Final,45,24
1332,2023-04-03,2022021225,Vancouver Canucks,1,Los Angeles Kings,4,20222023,Final,25,25
1333,2023-04-03,2022021224,Calgary Flames,5,Anaheim Ducks,4,20222023,Final,41,22
