,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x
567,2022-12-14,2022020464,Colorado Avalanche,3,Philadelphia Flyers,2,20222023,Final,25,28,54,42,32,34,-4.745454545454545,16.975
568,2022-12-14,2022020463,Chicago Blackhawks,3,Washington Capitals,7,20222023,Final,29,30,59,61,40,45,5.565891472868217,10.633928571428571
569,2022-12-14,2022020465,San Jose Sharks,3,Arizona Coyotes,2,20222023,Final,33,22,43,62,49,33,-6.180451127819549,-15.5
570,2022-12-15,2022020466,Ottawa Senators,3,Montréal Canadiens,2,20222023,Final,31,25,46,54,42,35,-5.844961240310077,-7.867256637168142
571,2022-12-15,2022020467,Minnesota Wild,4,Detroit Red Wings,1,20222023,Final,22,17,45,48,31,33,-0.09482758620689655,3.118181818181818
572,2022-12-15,2022020468,Calgary Flames,3,Vancouver Canucks,4,20222023,Final,38,28,55,72,56,42,0.9782608695652174,-0.26119402985074625
573,2022-12-16,2022020469,Montréal Canadiens,2,Anaheim Ducks,5,20222023,Final,25,32,54,45,38,38,3.9469026548672566,8.068965517241379
574,2022-12-16,2022020470,Tampa Bay Lightning,4,Columbus Blue Jackets,1,20222023,Final,29,25,54,60,43,36,-1.2394366197183098,-0.7430555555555556
575,2022-12-16,2022020471,Washington Capitals,1,Dallas Stars,2,20222023,Final,46,26,53,71,59,39,-7.095890410958904,21.233644859813083
576,2022-12-16,2022020472,Boston Bruins,2,Los Angeles Kings,3,20222023,Final,41,36,73,72,56,53,0.9407894736842105,0.40131578947368424
577,2022-12-16,2022020473,New Jersey Devils,1,Philadelphia Flyers,2,20222023,Final,49,24,55,77,59,33,19.029411764705884,10.36283185840708
578,2022-12-16,2022020474,Florida Panthers,2,Pittsburgh Penguins,4,20222023,Final,34,39,63,52,48,54,2.1596638655462184,9.014705882352942
579,2022-12-16,2022020475,Carolina Hurricanes,3,Seattle Kraken,2,20222023,Final,39,17,40,62,50,24,-12.410852713178295,-0.9734513274336283
580,2022-12-16,2022020476,New York Rangers,3,Toronto Maple Leafs,1,20222023,Final,20,23,51,44,30,40,-8.429824561403509,8.540322580645162
581,2022-12-16,2022020477,Winnipeg Jets,2,Nashville Predators,1,20222023,Final,41,26,50,74,64,34,3.911764705882353,-0.4
582,2022-12-16,2022020478,Chicago Blackhawks,1,Vegas Golden Knights,4,20222023,Final,25,25,52,40,30,36,-2.9166666666666665,11.009345794392523
583,2022-12-16,2022020479,Colorado Avalanche,2,Buffalo Sabres,4,20222023,Final,41,21,51,64,60,28,-17.94736842105263,-9.789473684210526
584,2022-12-16,2022020480,Edmonton Oilers,3,St. Louis Blues,4,20222023,Final,29,34,56,65,51,46,5.563758389261745,8.493150684931507
585,2022-12-17,2022020481,Minnesota Wild,4,Chicago Blackhawks,1,20222023,Final,22,30,53,44,32,35,8.96116504854369,3.853448275862069
586,2022-12-17,2022020482,Calgary Flames,2,St. Louis Blues,5,20222023,Final,43,24,47,70,62,32,-8.533783783783784,10.808333333333334
587,2022-12-17,2022020483,Arizona Coyotes,5,New York Islanders,4,20222023,Final,29,34,65,56,39,48,-7.807142857142857,-20.218045112781954
588,2022-12-17,2022020484,Boston Bruins,4,Columbus Blue Jackets,2,20222023,Final,39,33,70,62,50,48,2.9361702127659575,5.192592592592592
589,2022-12-17,2022020485,Detroit Red Wings,3,Ottawa Senators,6,20222023,Final,32,28,54,56,41,37,-3.980769230769231,-3.1083333333333334
590,2022-12-17,2022020486,Edmonton Oilers,3,Anaheim Ducks,4,20222023,Final,49,17,42,78,69,29,8.535483870967742,6.125925925925926
591,2022-12-18,2022020487,Carolina Hurricanes,5,Dallas Stars,4,20222023,Final,38,30,54,69,53,37,4.496598639455782,11.795081967213115
592,2022-12-18,2022020489,Philadelphia Flyers,3,New York Rangers,6,20222023,Final,32,35,68,53,42,50,7.308943089430894,-0.1417910447761194
593,2022-12-18,2022020490,Montréal Canadiens,1,Tampa Bay Lightning,5,20222023,Final,23,27,46,43,31,33,-4.5504587155963305,-3.018348623853211
594,2022-12-18,2022020491,Washington Capitals,5,Toronto Maple Leafs,2,20222023,Final,28,36,66,52,34,56,-7.213114754098361,-4.168
595,2022-12-18,2022020488,New Jersey Devils,2,Florida Panthers,4,20222023,Final,32,29,56,67,51,36,-2.731707317073171,-17.976744186046513
596,2022-12-18,2022020492,Arizona Coyotes,2,Buffalo Sabres,5,20222023,Final,31,43,64,55,41,51,-5.928571428571429,-0.5538461538461539
597,2022-12-18,2022020493,Colorado Avalanche,3,Nashville Predators,1,20222023,Final,30,26,54,63,45,36,2.532258064516129,2.934959349593496
598,2022-12-18,2022020494,Vegas Golden Knights,2,New York Islanders,5,20222023,Final,38,26,53,71,58,35,-2.5422535211267605,-4.008849557522124
599,2022-12-18,2022020495,Vancouver Canucks,1,Winnipeg Jets,5,20222023,Final,23,27,52,36,31,36,-20.102564102564102,-5.791208791208791
600,2022-12-18,2022020496,Los Angeles Kings,3,San Jose Sharks,2,20222023,Final,44,28,60,71,54,40,0.8905109489051095,-10.622222222222222
601,2022-12-18,2022020497,Minnesota Wild,4,Ottawa Senators,2,20222023,Final,23,28,52,52,33,36,-1.8333333333333333,0.6695652173913044
602,2022-12-18,2022020498,Carolina Hurricanes,3,Pittsburgh Penguins,2,20222023,Final,29,25,54,48,38,42,0.9328358208955224,11.352941176470589
603,2022-12-19,2022020499,Chicago Blackhawks,1,New York Rangers,7,20222023,Final,30,26,53,51,44,38,-14.097560975609756,-3.111111111111111
604,2022-12-19,2022020500,Seattle Kraken,3,Winnipeg Jets,2,20222023,Final,34,17,41,59,47,25,0.9548872180451128,13.168539325842696
605,2022-12-19,2022020501,San Jose Sharks,2,Calgary Flames,5,20222023,Final,26,25,47,49,35,41,-4.154929577464789,-7.070866141732283
606,2022-12-20,2022020502,Columbus Blue Jackets,1,Dallas Stars,2,20222023,Final,28,34,59,73,47,47,4.780141843971631,-3.7363636363636363
607,2022-12-20,2022020503,Washington Capitals,4,Detroit Red Wings,3,20222023,Final,42,19,42,77,60,28,7.65034965034965,-7.477064220183486
608,2022-12-20,2022020504,Boston Bruins,7,Florida Panthers,3,20222023,Final,26,39,64,52,37,51,-3.6842105263157894,-0.8015267175572519
609,2022-12-20,2022020505,Nashville Predators,4,Edmonton Oilers,3,20222023,Final,35,33,51,65,50,42,14.276119402985074,6.8108108108108105
610,2022-12-20,2022020506,Colorado Avalanche,1,New York Islanders,0,20222023,Final,48,27,64,82,68,38,-6.6050955414012735,-11.789855072463768
611,2022-12-20,2022020507,Vegas Golden Knights,2,Buffalo Sabres,3,20222023,Final,43,18,51,66,57,36,-16.7007299270073,-8.880952380952381
612,2022-12-20,2022020508,Arizona Coyotes,2,Montréal Canadiens,3,20222023,Final,39,26,51,61,51,38,-3.1587301587301586,-0.2764227642276423
613,2022-12-20,2022020509,Vancouver Canucks,1,St. Louis Blues,5,20222023,Final,34,27,46,58,49,40,-7.777777777777778,4.63265306122449
614,2022-12-21,2022020510,Philadelphia Flyers,5,Columbus Blue Jackets,3,20222023,Final,39,33,60,62,50,44,-5.5036496350364965,5.586776859504132
615,2022-12-21,2022020511,Pittsburgh Penguins,3,New York Rangers,2,20222023,Final,24,28,54,52,31,42,-12.556338028169014,-9.663934426229508
616,2022-12-21,2022020512,Carolina Hurricanes,4,New Jersey Devils,1,20222023,Final,20,38,64,45,32,54,-6.539130434782609,-1.7741935483870968
617,2022-12-21,2022020513,Toronto Maple Leafs,4,Tampa Bay Lightning,1,20222023,Final,40,19,35,64,50,30,-7.968503937007874,0.12037037037037036
618,2022-12-21,2022020514,Winnipeg Jets,5,Ottawa Senators,1,20222023,Final,24,36,60,55,39,51,6.944,7.364963503649635
619,2022-12-21,2022020515,Seattle Kraken,5,St. Louis Blues,2,20222023,Final,33,24,53,70,50,43,3.7686567164179103,-0.24761904761904763
620,2022-12-21,2022020516,Los Angeles Kings,4,Anaheim Ducks,1,20222023,Final,41,25,53,77,57,36,2.889655172413793,22.20909090909091
621,2022-12-21,2022020517,San Jose Sharks,3,Calgary Flames,7,20222023,Final,27,39,68,54,34,53,5.195121951219512,0.44680851063829785
622,2022-12-22,2022020518,Florida Panthers,2,New Jersey Devils,4,20222023,Final,36,33,73,62,51,46,-11.149606299212598,-9.837037037037037
623,2022-12-22,2022020519,Detroit Red Wings,7,Tampa Bay Lightning,4,20222023,Final,31,38,58,54,36,44,-11.944954128440367,3.4705882352941178
624,2022-12-22,2022020520,Colorado Avalanche,2,Montréal Canadiens,1,20222023,Final,36,20,50,66,51,27,10.73913043478261,5.394495412844036
625,2022-12-22,2022020521,Chicago Blackhawks,2,Nashville Predators,4,20222023,Final,39,37,66,70,53,53,3.0714285714285716,6.168
626,2022-12-22,2022020522,Dallas Stars,3,Edmonton Oilers,6,20222023,Final,27,34,58,56,41,46,-2.54014598540146,-3.1846153846153844
627,2022-12-22,2022020523,Vegas Golden Knights,5,Arizona Coyotes,2,20222023,Final,34,23,58,62,48,35,-14.854961832061068,-1.3880597014925373
628,2022-12-22,2022020524,Anaheim Ducks,1,Minnesota Wild,4,20222023,Final,22,42,68,53,35,60,-18.367521367521366,-15.4
629,2022-12-22,2022020525,Toronto Maple Leafs,4,Philadelphia Flyers,3,20222023,Final,34,19,41,65,49,28,5.63013698630137,10.76271186440678
630,2022-12-23,2022020526,Pittsburgh Penguins,3,Carolina Hurricanes,4,20222023,Final,27,36,57,66,40,50,-1.912280701754386,-10.616
631,2022-12-23,2022020527,New York Rangers,5,New York Islanders,3,20222023,Final,34,18,41,65,52,27,2.022727272727273,-3.514018691588785
632,2022-12-23,2022020528,Ottawa Senators,2,Washington Capitals,3,20222023,Final,25,40,75,51,35,50,5.0071942446043165,4.142857142857143
633,2022-12-23,2022020529,Boston Bruins,3,Winnipeg Jets,2,20222023,Final,39,27,51,66,56,42,-6.071942446043166,-18.305084745762713
634,2022-12-23,2022020530,Vancouver Canucks,6,Seattle Kraken,5,20222023,Final,40,39,71,81,60,52,-3.559748427672956,3.090909090909091
635,2022-12-23,2022020531,Los Angeles Kings,4,Calgary Flames,3,20222023,Final,32,30,54,68,47,41,-5.7890625,-2.1102362204724407
636,2022-12-23,2022020532,San Jose Sharks,5,Minnesota Wild,2,20222023,Final,25,26,64,49,35,44,2.864406779661017,-12.13076923076923
637,2022-12-24,2022020533,New Jersey Devils,3,Boston Bruins,4,20222023,Final,40,23,58,64,49,28,10.651515151515152,25.03361344537815
638,2022-12-24,2022020535,Carolina Hurricanes,6,Philadelphia Flyers,5,20222023,Final,37,31,57,62,52,41,-1.492063492063492,1.779527559055118
639,2022-12-24,2022020537,Washington Capitals,4,Winnipeg Jets,1,20222023,Final,27,26,51,54,38,35,0.025,6.650793650793651
640,2022-12-24,2022020538,New York Islanders,5,Florida Panthers,1,20222023,Final,43,23,52,77,61,32,3.4453125,1.5357142857142858
641,2022-12-24,2022020539,Nashville Predators,2,Colorado Avalanche,3,20222023,Final,39,46,71,71,50,60,1.728476821192053,-0.10457516339869281
642,2022-12-24,2022020541,Dallas Stars,4,Montréal Canadiens,2,20222023,Final,36,24,52,59,50,31,-5.014705882352941,-9.549180327868852
643,2022-12-24,2022020540,Chicago Blackhawks,5,Columbus Blue Jackets,2,20222023,Final,38,29,56,63,48,44,-9.337931034482759,-1.7946428571428572
644,2022-12-24,2022020542,Edmonton Oilers,2,Vancouver Canucks,5,20222023,Final,33,30,64,61,45,44,-1.54,4.742424242424242
645,2022-12-24,2022020543,Arizona Coyotes,2,Los Angeles Kings,1,20222023,Final,26,29,61,49,39,43,7.809160305343512,11.458646616541353
646,2022-12-24,2022020545,Vegas Golden Knights,5,St. Louis Blues,4,20222023,Final,36,31,57,61,44,44,3.25,-0.5798319327731093
647,2022-12-24,2022020544,Anaheim Ducks,2,Calgary Flames,3,20222023,Final,23,45,80,54,38,65,16.89830508474576,12.346666666666666
648,2022-12-28,2022020546,Ottawa Senators,3,Boston Bruins,2,20222023,Final,35,53,80,67,43,66,-11.328859060402685,-19.621794871794872
649,2022-12-28,2022020548,Carolina Hurricanes,3,Chicago Blackhawks,0,20222023,Final,49,24,47,77,62,33,-27.419847328244273,-8.91869918699187
650,2022-12-28,2022020549,New York Rangers,0,Washington Capitals,4,20222023,Final,32,30,52,60,55,36,-10.7,-9.141666666666667
651,2022-12-28,2022020550,New York Islanders,5,Pittsburgh Penguins,1,20222023,Final,42,21,51,77,62,32,-1.0202702702702702,-4.722689075630252
652,2022-12-28,2022020551,Nashville Predators,2,Dallas Stars,3,20222023,Final,28,33,66,62,41,50,-13.657894736842104,-18.24793388429752
653,2022-12-28,2022020552,Winnipeg Jets,1,Minnesota Wild,4,20222023,Final,32,28,57,52,43,46,-4.419117647058823,10.47008547008547
654,2022-12-28,2022020553,St. Louis Blues,4,Toronto Maple Leafs,5,20222023,Final,34,37,67,56,47,52,12.32089552238806,8.227642276422765
655,2022-12-28,2022020554,Arizona Coyotes,6,Colorado Avalanche,3,20222023,Final,33,31,53,61,44,44,3.0508474576271185,-11.016129032258064
656,2022-12-28,2022020555,Calgary Flames,1,Edmonton Oilers,2,20222023,Final,47,22,51,72,66,26,-11.446540880503145,-10.371681415929203
657,2022-12-28,2022020556,Vancouver Canucks,6,San Jose Sharks,2,20222023,Final,25,26,54,56,36,39,-8.126984126984127,5.822429906542056
658,2022-12-28,2022020557,Los Angeles Kings,4,Vegas Golden Knights,2,20222023,Final,25,25,53,52,34,37,3.543103448275862,7.689320388349515
659,2022-12-29,2022020559,Tampa Bay Lightning,4,Montréal Canadiens,1,20222023,Final,38,26,42,63,50,29,1.2039473684210527,-6.6422018348623855
660,2022-12-29,2022020558,New Jersey Devils,1,Boston Bruins,3,20222023,Final,31,27,64,60,52,44,16.85820895522388,7.455882352941177
661,2022-12-29,2022020560,Pittsburgh Penguins,4,Detroit Red Wings,5,20222023,Final,31,46,68,65,45,54,8.85,-11.354609929078014
662,2022-12-29,2022020561,Seattle Kraken,2,Calgary Flames,3,20222023,Final,31,44,75,54,45,61,10.40625,-7.897058823529412
663,2022-12-29,2022020562,Anaheim Ducks,3,Vegas Golden Knights,2,20222023,Final,29,52,87,58,39,68,6.713114754098361,-7.085889570552148
664,2022-12-30,2022020563,Buffalo Sabres,6,Detroit Red Wings,3,20222023,Final,35,31,56,52,45,40,6.318181818181818,-4.619469026548672
665,2022-12-30,2022020564,Florida Panthers,7,Montréal Canadiens,2,20222023,Final,41,27,49,64,52,34,-2.237762237762238,19.81512605042017
666,2022-12-30,2022020565,Tampa Bay Lightning,2,New York Rangers,1,20222023,Final,46,51,93,79,62,71,14.415730337078651,0.24390243902439024
667,2022-12-30,2022020566,Washington Capitals,3,Ottawa Senators,4,20222023,Final,23,45,75,47,35,61,-0.674074074074074,-6.346153846153846
668,2022-12-30,2022020567,New York Islanders,2,Columbus Blue Jackets,1,20222023,Final,36,21,47,67,51,34,7.8428571428571425,0.09433962264150944
669,2022-12-30,2022020568,St. Louis Blues,3,Chicago Blackhawks,1,20222023,Final,29,22,38,50,37,28,-16.123893805309734,-6.411764705882353
670,2022-12-30,2022020569,Minnesota Wild,1,Dallas Stars,4,20222023,Final,24,43,72,59,41,55,-7.775862068965517,6.583941605839416
671,2022-12-30,2022020570,Winnipeg Jets,4,Vancouver Canucks,2,20222023,Final,39,22,49,69,56,32,3.9393939393939394,10.982300884955752
672,2022-12-30,2022020571,Colorado Avalanche,4,Los Angeles Kings,5,20222023,Final,29,30,66,47,38,44,-2.8492063492063493,-1.8308823529411764
673,2022-12-30,2022020572,Arizona Coyotes,6,Toronto Maple Leafs,3,20222023,Final,23,32,53,46,28,43,-16.406015037593985,-15.758064516129032
674,2022-12-30,2022020573,San Jose Sharks,3,Philadelphia Flyers,4,20222023,Final,28,26,42,56,40,34,7.9,-4.702479338842975
675,2022-12-30,2022020574,Anaheim Ducks,1,Nashville Predators,6,20222023,Final,27,43,69,64,47,60,4.40650406504065,-5.6299212598425195
676,2022-12-31,2022020576,Pittsburgh Penguins,2,New Jersey Devils,4,20222023,Final,27,28,60,50,38,42,-1.455223880597015,-0.45588235294117646
677,2022-12-31,2022020575,Carolina Hurricanes,4,Florida Panthers,0,20222023,Final,34,19,47,54,41,37,-11.25,-9.915384615384616
678,2022-12-31,2022020577,Seattle Kraken,2,Edmonton Oilers,7,20222023,Final,38,32,57,71,53,37,-11.830188679245284,2.408333333333333
679,2022-12-31,2022020578,Boston Bruins,3,Buffalo Sabres,4,20222023,Final,40,25,47,62,50,30,8.926666666666666,-3.7777777777777777
680,2022-12-31,2022020583,Columbus Blue Jackets,4,Chicago Blackhawks,1,20222023,Final,38,28,60,53,48,43,12.460176991150442,-5.852713178294573
681,2022-12-31,2022020579,Vegas Golden Knights,5,Nashville Predators,4,20222023,Final,32,37,69,63,46,47,-9.296551724137931,2.4
682,2022-12-31,2022020581,Los Angeles Kings,2,Philadelphia Flyers,4,20222023,Final,29,23,55,52,41,33,-8.245901639344263,-6.048
683,2022-12-31,2022020580,Washington Capitals,9,Montréal Canadiens,2,20222023,Final,40,33,59,68,53,45,-6.971631205673759,-2.8814814814814813
684,2022-12-31,2022020582,Tampa Bay Lightning,5,Arizona Coyotes,3,20222023,Final,35,31,48,56,49,38,9.488372093023257,0.8285714285714286
685,2022-12-31,2022020589,St. Louis Blues,2,Minnesota Wild,5,20222023,Final,31,32,65,61,45,47,9.184615384615384,13.524193548387096
686,2023-01-01,2022020585,Colorado Avalanche,2,Toronto Maple Leafs,6,20222023,Final,28,32,62,50,40,37,7.598214285714286,-0.408
687,2023-01-01,2022020584,Detroit Red Wings,4,Ottawa Senators,2,20222023,Final,25,23,56,58,37,39,-6.023809523809524,11.418032786885245
688,2023-01-01,2022020586,Dallas Stars,5,San Jose Sharks,2,20222023,Final,31,31,63,56,39,46,5.635658914728682,8.3828125
689,2023-01-01,2022020587,Calgary Flames,3,Vancouver Canucks,2,20222023,Final,30,24,42,53,43,34,-3.8529411764705883,-3.9
690,2023-01-01,2022020588,Edmonton Oilers,1,Winnipeg Jets,2,20222023,Final,32,17,47,52,45,27,-2.3049645390070923,3.1735537190082646
691,2023-01-01,2022020590,New Jersey Devils,4,Carolina Hurricanes,5,20222023,Final,31,49,74,65,39,66,-12.754966887417218,-2.82312925170068
692,2023-01-01,2022020591,Florida Panthers,3,New York Rangers,5,20222023,Final,35,28,49,61,47,35,-6.616541353383458,5.201923076923077
693,2023-01-02,2022020593,Chicago Blackhawks,2,San Jose Sharks,5,20222023,Final,22,28,54,54,38,39,3.6307692307692307,5.0476190476190474
694,2023-01-02,2022020592,Ottawa Senators,3,Buffalo Sabres,1,20222023,Final,33,34,60,61,43,53,-0.5970149253731343,-7.0508474576271185
695,2023-01-02,2022020594,Seattle Kraken,4,New York Islanders,1,20222023,Final,35,19,48,52,40,33,3.4782608695652173,-9.214285714285714
696,2023-01-02,2022020595,Boston Bruins,2,Pittsburgh Penguins,1,20222023,Final,29,27,58,55,39,41,-15.406015037593985,7.956834532374101
697,2023-01-03,2022020596,Colorado Avalanche,2,Vegas Golden Knights,3,20222023,Final,29,28,53,47,40,42,-14.581967213114755,-21.648
698,2023-01-03,2022020597,Anaheim Ducks,1,Philadelphia Flyers,4,20222023,Final,29,33,52,55,45,40,-7.642857142857143,-11.269565217391305
699,2023-01-04,2022020598,Florida Panthers,5,Arizona Coyotes,3,20222023,Final,37,36,59,59,46,49,13.64102564102564,14.692307692307692
700,2023-01-04,2022020599,Washington Capitals,4,Buffalo Sabres,5,20222023,Final,32,29,48,62,47,38,11.613496932515337,8.852941176470589
701,2023-01-04,2022020600,New York Rangers,5,Carolina Hurricanes,3,20222023,Final,31,23,44,53,40,32,-4.023809523809524,2.9611650485436893
702,2023-01-04,2022020601,Ottawa Senators,4,Columbus Blue Jackets,0,20222023,Final,34,22,46,62,45,31,1.2620689655172415,-1.717557251908397
703,2023-01-04,2022020602,Toronto Maple Leafs,5,St. Louis Blues,6,20222023,Final,28,36,63,64,48,46,-9.318840579710145,-16.405228758169933
704,2023-01-04,2022020603,Winnipeg Jets,3,Calgary Flames,2,20222023,Final,25,35,66,57,41,49,-11.169354838709678,14.652173913043478
705,2023-01-04,2022020604,Nashville Predators,6,Montréal Canadiens,3,20222023,Final,34,27,54,71,58,36,13.017964071856287,-2.455357142857143
706,2023-01-04,2022020605,Chicago Blackhawks,1,Tampa Bay Lightning,4,20222023,Final,26,29,65,48,34,45,-9.696969696969697,-4.409836065573771
707,2023-01-04,2022020606,Edmonton Oilers,2,Seattle Kraken,5,20222023,Final,32,24,52,54,45,34,11.819444444444445,4.936507936507937
708,2023-01-04,2022020607,Vancouver Canucks,2,New York Islanders,6,20222023,Final,26,29,57,45,42,39,-13.564102564102564,-5.298245614035087
709,2023-01-04,2022020608,Los Angeles Kings,3,Dallas Stars,2,20222023,Final,35,30,60,65,48,45,-2.2388059701492535,0.5757575757575758
710,2023-01-05,2022020609,Detroit Red Wings,1,New Jersey Devils,5,20222023,Final,33,27,46,60,47,33,-8.573770491803279,-8.742268041237113
711,2023-01-05,2022020610,Minnesota Wild,5,Tampa Bay Lightning,1,20222023,Final,33,35,63,59,44,51,-7.416666666666667,-3.393700787401575
712,2023-01-05,2022020611,Anaheim Ducks,2,Dallas Stars,0,20222023,Final,27,35,65,64,37,50,15.579365079365079,-0.7793103448275862
713,2023-01-06,2022020612,Philadelphia Flyers,6,Arizona Coyotes,2,20222023,Final,34,23,45,63,48,28,0.5546875,1.7450980392156863
714,2023-01-06,2022020613,Montréal Canadiens,1,New York Rangers,4,20222023,Final,18,31,62,49,32,45,-0.5555555555555556,1.0413223140495869
715,2023-01-06,2022020614,Carolina Hurricanes,3,Nashville Predators,5,20222023,Final,67,25,55,99,84,34,-17.032258064516128,1.4576271186440677
716,2023-01-06,2022020615,Toronto Maple Leafs,1,Seattle Kraken,5,20222023,Final,27,26,45,57,44,33,-7.467625899280575,-4.195121951219512
717,2023-01-06,2022020616,New Jersey Devils,3,St. Louis Blues,5,20222023,Final,39,19,47,65,56,26,14.620967741935484,2.0970873786407767
718,2023-01-06,2022020617,Columbus Blue Jackets,2,Washington Capitals,6,20222023,Final,27,37,63,56,38,51,13.24742268041237,-3.904
719,2023-01-06,2022020618,Edmonton Oilers,4,New York Islanders,2,20222023,Final,38,22,49,65,52,29,14.321167883211679,8.897260273972602
720,2023-01-06,2022020619,Vancouver Canucks,4,Colorado Avalanche,2,20222023,Final,43,32,53,78,54,47,11.265432098765432,18.516393442622952
721,2023-01-06,2022020620,Vegas Golden Knights,5,Pittsburgh Penguins,2,20222023,Final,31,40,64,65,42,52,-3.6013986013986012,-4.3355704697986575
722,2023-01-06,2022020621,Los Angeles Kings,2,Boston Bruins,5,20222023,Final,29,22,49,54,39,28,5.741666666666666,-0.1592920353982301
723,2023-01-07,2022020622,Washington Capitals,2,Nashville Predators,3,20222023,Final,32,21,54,57,40,33,-13.842105263157896,-14.645669291338583
724,2023-01-07,2022020623,Detroit Red Wings,2,Florida Panthers,3,20222023,Final,31,20,45,55,48,29,-10.05,-3.2127659574468086
725,2023-01-07,2022020624,Winnipeg Jets,4,Tampa Bay Lightning,2,20222023,Final,20,28,58,52,35,44,6.233870967741935,12.85
726,2023-01-07,2022020625,Chicago Blackhawks,2,Arizona Coyotes,0,20222023,Final,32,22,41,60,48,28,4.466165413533835,9.738636363636363
727,2023-01-07,2022020626,Calgary Flames,4,New York Islanders,1,20222023,Final,21,25,48,45,37,29,-2.532710280373832,8.220588235294118
728,2023-01-07,2022020627,Anaheim Ducks,5,San Jose Sharks,4,20222023,Final,29,41,74,62,53,57,14.23913043478261,0.09558823529411764
729,2023-01-07,2022020628,New Jersey Devils,4,New York Rangers,3,20222023,Final,43,34,77,65,52,47,9.666666666666666,7.802816901408451
730,2023-01-07,2022020629,Columbus Blue Jackets,4,Carolina Hurricanes,3,20222023,Final,23,45,65,41,29,60,8.676767676767676,-1.904
731,2023-01-08,2022020630,Toronto Maple Leafs,4,Detroit Red Wings,1,20222023,Final,29,23,48,51,42,35,-1.062992125984252,0.0390625
732,2023-01-08,2022020631,Buffalo Sabres,6,Minnesota Wild,5,20222023,Final,37,44,69,52,48,53,-1.303030303030303,14.922480620155039
733,2023-01-08,2022020632,Ottawa Senators,4,Seattle Kraken,8,20222023,Final,23,24,50,47,36,31,13.76,9.395348837209303
734,2023-01-08,2022020633,Montréal Canadiens,5,St. Louis Blues,4,20222023,Final,27,22,43,50,37,33,13.106194690265486,12.192307692307692
735,2023-01-08,2022020635,Vegas Golden Knights,1,Los Angeles Kings,5,20222023,Final,20,23,45,44,34,32,-4.7894736842105265,-4.982905982905983
736,2023-01-08,2022020634,Edmonton Oilers,2,Colorado Avalanche,3,20222023,Final,30,46,72,57,41,59,-11.568345323741006,-15.809859154929578
737,2023-01-08,2022020636,San Jose Sharks,2,Boston Bruins,4,20222023,Final,30,29,60,59,44,40,10.67910447761194,6.201492537313433
738,2023-01-08,2022020638,Winnipeg Jets,7,Vancouver Canucks,4,20222023,Final,27,38,60,42,34,47,-3.4347826086956523,3.8473282442748094
739,2023-01-08,2022020637,Dallas Stars,5,Florida Panthers,1,20222023,Final,34,28,54,64,47,45,8.021428571428572,13.452991452991453
740,2023-01-08,2022020639,Washington Capitals,1,Columbus Blue Jackets,0,20222023,Final,19,38,66,58,32,51,-3.5703703703703704,4.771653543307087
741,2023-01-09,2022020641,Arizona Coyotes,1,Pittsburgh Penguins,4,20222023,Final,24,28,53,52,35,40,-8.5,-9.256637168141593
742,2023-01-09,2022020640,Chicago Blackhawks,4,Calgary Flames,3,20222023,Final,25,47,77,56,33,63,-3.664233576642336,2.2162162162162162
743,2023-01-09,2022020642,Minnesota Wild,0,St. Louis Blues,3,20222023,Final,35,24,59,65,56,34,-13.915384615384616,-9.56637168141593
744,2023-01-09,2022020643,Philadelphia Flyers,2,Toronto Maple Leafs,6,20222023,Final,36,35,62,69,56,45,-0.9668874172185431,7.17741935483871
745,2023-01-09,2022020644,Anaheim Ducks,1,Boston Bruins,7,20222023,Final,29,42,77,49,40,55,-1.0517241379310345,-6.156462585034014
746,2023-01-10,2022020990,Buffalo Sabres,0,Philadelphia Flyers,4,20222023,Final,28,38,59,54,40,51,0.5294117647058824,-1.5803571428571428
747,2023-01-10,2022020645,Ottawa Senators,0,Nashville Predators,3,20222023,Final,38,36,70,58,51,48,14.847222222222221,7.578947368421052
748,2023-01-10,2022020646,Montréal Canadiens,0,Seattle Kraken,4,20222023,Final,21,41,71,49,32,51,8.495934959349594,7.983870967741935
749,2023-01-10,2022020647,Los Angeles Kings,6,Edmonton Oilers,3,20222023,Final,38,31,51,70,48,42,11.493506493506494,1.7054263565891472
750,2023-01-11,2022020648,Tampa Bay Lightning,6,Columbus Blue Jackets,3,20222023,Final,46,24,55,71,55,42,8.708609271523178,-0.16666666666666666
751,2023-01-11,2022020649,New York Rangers,4,Minnesota Wild,3,20222023,Final,46,35,75,70,64,46,10.904761904761905,10.37062937062937
752,2023-01-11,2022020650,Carolina Hurricanes,3,New Jersey Devils,5,20222023,Final,28,23,61,65,55,33,1.8493150684931507,2.0859375
753,2023-01-11,2022020651,Buffalo Sabres,3,Seattle Kraken,4,20222023,Final,35,22,45,54,50,32,14.990825688073395,-2.8879310344827585
754,2023-01-11,2022020652,Pittsburgh Penguins,5,Vancouver Canucks,4,20222023,Final,36,24,55,58,49,38,22.077464788732396,-3.111111111111111
755,2023-01-11,2022020654,Detroit Red Wings,7,Winnipeg Jets,5,20222023,Final,23,37,73,56,33,62,13.930232558139535,9.804195804195805
756,2023-01-11,2022020653,New York Islanders,1,Dallas Stars,2,20222023,Final,31,29,61,68,51,39,13.224489795918368,-4.666666666666667
